Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
Calu-1,CL,Calu-1 cell,Calu-1 cell,squamous epithelial cell,-,lung,-,Calu-1 cell,-
A139_ER-_PR-_HER2-_breast_cancer_cells,CL,-,-,mammary gland epithelial cell,-,breast,breast,-,breast
DLD,CL,DLD-1 cell,immortal human cell line cell,colon epithelial cell,primary cultured cell,colon,organ part,DLD-1 cell,zona fasciculata
Jurkat_E6_1_T-cells,CL,JURKAT cell,JURKAT cell,T cell,-,blood,-,JURKAT cell,-
NCI-H69_p8-15,CL,NCI-H69 cell,NCI-H69 cell,epithelial cell of lung,-,lung,-,NCI-H69 cell,-
mesothelioma cell line:Mero-48a,CL,-,cell line,mesothelial cell,cell,lung,-,mesothelioma cell line,mesothelioma cell line
GM-6114,CL,GM06114 cell,cell line cell,fibroblast of lung,obsolete immortal cell line cell,lung,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
WA01_H1_human_embryonic_stem_cells_EMB,CL,-,cell line cell culturing,embryonic stem cell,cell,embryo,processual entity,WA-01 cell,stem
MRC-5_MRC5_1DPT,CL,MRC-5 cell,MRC-5 cell,fibroblast of lung,-,lung,-,MRC-5 cell,-
CRC107_colorectal_cancer_metastatic_stem_cells,CL,-,cell line cell culturing,stem cell,-,colon,anatomical structure,-,stem
KG-1,CL,KG-1 cell,KG-1 cell,macrophage,-,bone marrow,-,KG-1 cell,-
KYSE150,CL,KYSE-150 cell,suspension cell culture growth mode,squamous epithelial cell,mononuclear phagocyte,esophagus,vas deferens,KYSE-150 cell,cervical epithelium
BJEL,CL,-,immortal Sertoli cell line cell,foreskin fibroblast,primary cultured cell,prepuce of penis,material anatomical entity,-,culture condition:-induced cell
AGS_gastric_adenocarcinoma,CL,AGS cell,AGS cell,epithelial cell of stomach,-,stomach,terminal bronchus,AGS cell,zona reticulata
PFSK1_primitive_neuroectodermal_tumor,CL,PFSK-1 cell,ATCC cell line cell,fibroblast,fibroblast,brain,brain,-,culture condition:4-(methoxymethyl)phenol-grown cell
HepG2 Hepatocellular Carcinoma Cell Line,CL,Hep G2 cell,Hep G2 cell,hepatocyte,-,liver,-,Hep-G2 cell,hepatoma cell line
HN12,CL,-,immortal osteoblast cell line cell,squamous epithelial cell,obsolete B lymphoblast,tongue,obsolete villus,HN-12 cell,apical meristem
KBM7-derived near haploid cells,CL,-,cell line cell culturing,myeloid cell,cell,blood,anatomical wall,KBM-7 cell,ectoderm
DLD1_WT,CL,DLD-1 cell,immortal stellate cell line cell,colon epithelial cell,hematopoietic stem cell,colon,immaterial anatomical entity,DLD-1 cell,corpus luteum
HFF_foreskin_fibroblast_OHT_SHBPTF,CL,-,-,foreskin fibroblast,foreskin fibroblast,prepuce of penis,prepuce of penis,fibroblast,fibroblast
SET-2_insR_GSK-LSD1,CL,-,adherent cell culture growth mode,megakaryocyte progenitor cell,granule cell,bone marrow,immaterial anatomical entity,-,bladder
LOXIMVI,CL,LOXIMVI cell,LOXIMVI cell,epidermal melanocyte,-,skin epidermis,-,-,-
SUM159PT-BT-474,CL,SUM159PT cell,SUM159PT cell,mammary gland epithelial cell,-,breast,-,SUM-159PT cell,BT-474 cell
MCF7-Tet-On,CL,MCF7 cell,MCF7 cell,mammary gland epithelial cell,-,breast,-,-,-
BT549,CL,BT-549 cell,immortal muscle precursor cell line cell,mammary gland epithelial cell,-,breast,cartilaginous joint,BT-549 cell,-
MT4H1,CL,-,cell line cell,hematopoietic cell,obsolete immortal cell line cell,blood,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
cord blood derived cell line:COBL-a 24h infection(-C),CL,-,cell line,hematopoietic cell,cell,umbilical cord,umbilical cord,-,umbilical cord blood
LNCaP_R1881 4h,CL,LNCAP cell,LNCAP cell,epithelial cell of prostate,-,prostate gland,-,LNCaP cell,-
H3122_LR,CL,NCI-H3122 cell,cell line cell,epithelial cell of lung,obsolete immortal cell line cell,lung,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
SK-LMS-1_WT,CL,SK-LMS-1 cell,SK-LMS-1 cell,smooth muscle cell,-,uterus,-,SK-LMS-1 cell,-
MaMel,CL,-,immortal multinucleate cell line cell,stromal cell,mineralocorticoid secreting cell,digestive system,,-,digestive gland
SNU638,CL,-,HyperCLDB cell line cell,glandular epithelial cell of stomach,fibroblast,stomach,major vestibular gland,SNU-638 cell,alveolus
H7 UTXKO,CL,-,immortal Sertoli cell line cell,embryonic stem cell,-,-,material anatomical entity,WA-07 cell,-
DU145_prostate_carcinoma,CL,DU 145 cell,RCB2143 cell,epithelial cell of prostate,-,prostate gland,prostate gland,DU-145 cell,prostate gland
WT 9-12_control_vehicle,CL,-,immortal cat cell line cell,kidney cell,glial cell,kidney,brain,-,-
MCF10A_Nutlin3A,CL,MCF 10A cell,MCF 10A cell,mammary gland epithelial cell,-,breast,-,MCF-10A cell,-
GLC16_DMSO,CL,-,immortal muscle cell line cell,epithelial cell of lung,primary cultured cell,lung,obsolete villus,-,culture condition:3-methylcrotonoyl-CoA-grown cell
A375 DMSO,CL,A-375 cell,A-375 cell,epidermal melanocyte,-,skin epidermis,-,A-375 cell,-
J4_Mantle cell lymphoma tissue_THZ1,CL,-,-,B cell,cell,blood,mantle,-,mantle
GIST-2_KIT e11,CL,-,cell line cell culturing,neural cell,cell,digestive tract,processual entity,-,"tissues, cell types and enzyme sources"
Neuroblastoma_NB1,CL,-,ATCC cell line cell,neuroblast (sensu Vertebrata),neural crest derived fibroblast,nervous system,tube,NB-1 cell,zona fasciculata
SK-N-BE_2_-C,CL,SK-N-BE(2)-C cell,immortal contractile cell line cell,neuroblast (sensu Vertebrata),primary cultured cell,nervous system,multicellular organism,SK-N-BE(2)C cell,midbrain
H9_0Dox,CL,H9 cell,cell line cell,T cell,obsolete immortal cell line cell,blood,naris,H-9 cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
H1_Derived_Mesenchymal_Stem_Cells,CL,-,-,mesenchymal stem cell,-,mesenchyme,vas deferens,mesenchymal stem cell,stem
SVOG3e_cells_noDox_transduced with V5-FOXL2 C134W,CL,-,immortal Sertoli cell line cell,granulosa cell,cultured cell,ovary,material anatomical entity,-,blood clot
TE5,CL,TE cell,immortal stratified epithelial cell line cell,squamous epithelial cell,cell,esophagus,organ,-,branch
BT474,CL,BT-474 cell,mixed adherent and suspension cell line culturing,mammary gland epithelial cell,-,breast,multicellular organism,BT-474 cell,blood plasma
lncaparmo-ar-dht100nm,CL,LNCAP cell,suspension cell line cell,epithelial cell of prostate,-,prostate gland,vas deferens,LNCaP cell,adductor
KLM-1,CL,RCB2138 cell,RCB2138 cell,pancreatic ductal cell,-,pancreas,-,-,-
OCI-LY19_diffuse_large_B-cell_lymphoma,CL,OCI-LY-19 cell,-,B cell,B cell,bone marrow,-,B-lymphocyte,B-lymphocyte
GM12878 lymphoblastoid,CL,GM12878 cell,GM12878 cell,B cell,-,blood,organ,GM-12878 cell,-
THP1_1_high,CL,THP-1 cell,THP-1 cell,monocyte,-,blood,-,THP-1 cell,-
SF767,CL,-,cell line cell,glial cell,obsolete immortal cell line cell,brain,naris,SF-767 cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
MCF-7_NS,CL,MCF7 cell,MCF7 cell,mammary gland epithelial cell,-,breast,-,MCF-7 cell,-
NCI-H2107_p8-15,CL,NCI-H2107 cell,NCI-H2107 cell,epithelial cell of lung,-,lung,organ,-,-
MCF_7,CL,MCF7 cell,mouse immortal cell line cell,mammary gland epithelial cell,obsolete immortal cell line cell,breast,major vestibular gland,MCF-7 cell,animal
MV411_DMSO,CL,MV-4-11 cell,cell line cell,macrophage,obsolete immortal cell line cell,blood,naris,MV-4-11 cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
osteoclastoma cell line:Hs 706.T,CL,Hs 706.T cell,Hs 706.T cell,bone marrow cell,-,bone marrow,-,osteoclastoma cell,osteoclastoma cell
clear cell carcinoma cell line:TEN,CL,RCB1433 cell,cell line,epithelial cell of uterus,cell,endometrium,-,clear cell adenocarcinoma cell,clear cell adenocarcinoma cell
NCI-H650,CL,NCI-H650 cell,NCI-H650 cell,epithelial cell of lung,-,lung,-,H-650 cell,-
LM7,CL,-,immortal plasma cell line cell,bone cell,cell,bone tissue,trunk,-,pulmonary artery endothelium
MIC,CL,-,cell line cell,bone cell,obsolete immortal cell line cell,bone tissue,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
cholangiocellular carcinoma cell line:HuH-28,CL,RCB1943 cell,cell line,cholangiocyte,cell,liver,-,carcinoma cell line,carcinoma cell line
CCRF-CEM_T_acute_lymphoblastic_leukemia,CL,CCRF-CEM cell,CCRF-CEM cell,T cell,-,blood,-,CCRF-CEM cell,-
squamous cell lung carcinoma cell line:EBC-1,CL,RCB1965 cell,RCB1965 cell,squamous epithelial cell,-,lung,lung,lung cancer cell line,lung cancer cell line
GM15850 LCLs (FRDA),CL,GM15850 cell,GM15850 cell,lymphocyte of B lineage,-,blood,anatomical wall,-,-
RMS246_PAX3-NCOA1,CL,-,cell line cell,striated muscle cell,obsolete immortal cell line cell,striated muscle tissue,naris,rhabdomyosarcoma cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
NT2-D1_embryonic_carcinoma,CL,NT2-D1 cell,NT2-D1 cell,pluripotent stem cell,-,testis,-,NT2/D1 cell,-
AG04450_fibroblasts,CL,AG04450 cell,AG04450 cell,fibroblast of lung,-,lung,organ part,-,-
MOLM-13_sgSIK3e4,CL,MOLM-13 cell,MOLM-13 cell,myeloid cell,-,blood,-,MOLM-13 cell,-
PC3_GSK126,CL,PC-3 cell,PC-3 cell,epithelial cell of prostate,-,prostate gland,parvocellular oculomotor nucleus,PC-3 cell,-
HCC1143_ductal_breast_carcinoma,CL,HCC1143 cell,HCC1143 cell,mammary gland epithelial cell,-,breast,breast,-,breast
SUIT2 WT,CL,SUIT-2 cell,immortal human T cell line cell,epithelial cell of exocrine pancreas,obsolete epithem cell,exocrine pancreas,cerebral cortex,SUIT-2 cell,dermis
HCC95_squamous_cell_lung_carcinoma,CL,-,-,squamous epithelial cell,cell,lung,lung,-,lung
LK-2,CL,RCB1970 cell,RCB1970 cell,squamous epithelial cell,-,lung,-,-,-
TE7,CL,TE7 cell,TE7 cell,squamous epithelial cell,-,esophagus,-,-,-
NCI-H1299,CL,NCI-H1299 cell,NCI-H1299 cell,epithelial cell of lung,-,lung,-,NCI-H1299 cell,-
Human Podocyte Cell Line AB8/13,CL,-,CIHP-1 cell,kidney epithelial cell,podocyte,glomerular capsule,-,-,podocyte
GIST-T1,CL,-,mouse immortal cell line cell,neural cell,obsolete cell by class,stomach,major vestibular gland,-,colonic adenocarcinoma cell
KMS-11_Plasma_cell_myeloma,CL,-,-,plasma cell,cell,bone marrow,blood plasma,KMS-11 cell,blood plasma
MC-IXC,CL,MC-IXC cell,MC-IXC cell,fibroblast,-,brain,-,SK-N-MC-IXC cell,-
CLB-PE,CL,-,adherent cell line cell,neuroblast (sensu Vertebrata),cell,nervous system,obsolete embryo stage part,-,achene
mycosis fungoides T cell lymphoma cell line:HuT 102 TIB-162,CL,HuT 102 cell,cell line,T cell,T cell,blood,-,lymphoma cell line,lymphoma cell line
BGO3_embryonic_stem_cells,CL,-,-,embryonic stem cell,-,embryo,cerebral cortex,-,stem
MCF7L-P_FOXA1-Dox,CL,-,adherent cell line cell,mammary gland epithelial cell,mammary gland epithelial cell,breast,vas deferens,-,bladder
COBL-a,CL,-,cell line cell,hematopoietic cell,obsolete immortal cell line cell,umbilical cord,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
HCC95,CL,-,immortal human cell line cell,squamous epithelial cell,obsolete immortal cell line cell,lung,major vestibular gland,-,ascidian
HCC1428,CL,HCC1428 cell,HCC1428 cell,mammary gland epithelial cell,-,breast,-,-,-
MCF7_Invasive_ductal_breast_carcinoma_CHX_10UM,CL,MCF7 cell,MCF7 cell,mammary gland epithelial cell,-,breast,breast,MCF-7 cell,breast
peripheral neuroectodermal tumor cell line:KU-SN,CL,RCB1317 cell,RCB1317 cell,neural cell,neoplastic cell,bone tissue,-,neuroectodermal tumor cell,neuroectodermal tumor cell
HCC1599_WO,CL,HCC1599 cell,HCC1599 cell,mammary gland epithelial cell,-,breast,-,-,-
GIST-10_PDGFRA e1,CL,-,cell line cell culturing,neural cell,cell,digestive tract,processual entity,-,"tissues, cell types and enzyme sources"
GP5d_colon_adenocarcinoma_SIRAD21,CL,GP5d cell,GP5d cell,colon epithelial cell,-,colon,colon,-,colon
SK-MEL-147,CL,-,clusters in suspension cell line culturing,melanocyte,cell,skin epidermis,,-,amniotic cavity
SHEP-21N_DOX_2h,CL,-,cell line cell,neuroblast (sensu Vertebrata),obsolete immortal cell line cell,nervous system,naris,Tet21N cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
OECM1_oral_cavity_squamous_cell_carcinoma,CL,-,-,squamous epithelial cell,cell,gingiva,anatomical cavity,OECM-1 cell,-
EW-3,CL,EW-3 cell,EW-3 cell,bone cell,-,bone tissue,-,-,-
GM19240_B_cells_Lymphoblastoid_Cell_Lines,CL,GM19240 cell,GM19240 cell,B cell,cell,blood,-,-,-
IOE11,CL,-,immortal multinucleate cell line cell,ovarian surface epithelial cell,phagocyte,ovary,secretion of exocrine gland,-,CA-46 cell
LNCaP_prostate_carcinoma_SHFOXA1_PHFRPMIFCS,CL,LNCAP cell,LNCAP cell,epithelial cell of prostate,-,prostate gland,prostate gland,LNCaP cell,prostate gland
MM1_S_plasma_cell_myeloma,CL,MM.1S cell,RCB0748 cell,lymphocyte of B lineage,cell,blood,blood,MM1-S cell,blood plasma
PF-382_childhood_T_acute_lymphoblastic_leukemia,CL,PF-382 cell,PF-382 cell,T cell,-,blood,lung,-,chorion
KK1_Adult_T_acute_lymphoblastic_leukemia,CL,-,cell line cell culturing,T cell,-,blood,adult organism,-,adult
H1-TRO,CL,-,CHO cell line co-expression,trophoblast cell,obsolete immortal cell line cell,embryo,material anatomical entity,trophoblast,MH1C1 cell
ES-UCSF4 Cells,CL,-,immortal human cell line cell,embryonic stem cell,obsolete native cell,embryo,anatomical wall,-,myoblast cell line
myxofibrosarcoma cell line:MFH-ino,CL,RCB0749 cell,RCB0749 cell,-,cell,connective tissue,-,myxofibrosarcoma cell,myxofibrosarcoma cell
lncaparhi-ar-dht1nm,CL,LNCAP cell,immortal human cell line cell,epithelial cell of prostate,primary cultured cell,prostate gland,anatomical system,LNCaP cell,culture condition:3-methylcrotonoyl-CoA-grown cell
BJ_fibroblasts,CL,BJ cell,ATCC cell line cell,foreskin fibroblast,neural crest derived fibroblast,prepuce of penis,lung,BJ cell,embryonic axis
MCF7L-P_E2_24h,CL,-,162 cell,mammary gland epithelial cell,primary cultured cell,breast,brain,-,corpus luteum
D341_6,CL,D341 Med cell,immortal multi fate stem cell line cell,neural cell,primary cultured cell,cerebellum,anatomical wall,-,intestinal cell line
HepG2_Hepatocellular_Carcinoma,CL,Hep G2 cell,Hep G2 cell,hepatocyte,-,liver,lung,Hep-G2 cell,carpel
gm18505,CL,GM18505 cell,GM18505 cell,B cell,-,blood,-,-,-
Raji_JQ1,CL,Raji cell,Raji cell,B cell,-,blood,-,RAJI cell,-
Ly-1,CL,-,-,B cell,-,blood,-,-,"tissues, cell types and enzyme sources"
IMR90_lung_fibroblasts_TNF,CL,IMR-90 cell,IMR-90 cell,fibroblast of lung,-,lung,lung,IMR-90 cell,lung
Detroit562,CL,Detroit 562 cell,immortal human cell line cell,epithelial cell of alimentary canal,obsolete immortal cell line cell,pharynx,,-,stoma
AsPC1-untreated,CL,AsPC-1 cell,immortal polygonal cell line cell,epithelial cell of pancreas,cultured cell,pancreas,testis,AsPC-1 cell,culture condition:-induced cell
Be2-C,CL,BE2 cell,BE2 cell,neuroblast (sensu Vertebrata),-,brain,-,SK-N-BE(2)C cell,-
HBL1,CL,HBL-1 cell,cell line cell,B cell,primary cultured cell,blood,uterine cervix,HBL-1 cell,intestinal cell line
THP-1_untr,CL,THP-1 cell,THP-1 cell,monocyte,-,blood,-,THP-1 cell,-
H1-hESC,CL,Line H1 cell,Line H1 cell,embryonic stem cell,-,embryo,-,hESC cell,-
NCI-H1385,CL,NCI-H1385 cell,NCI-H1385 cell,epithelial cell of lung,-,lung,-,-,-
HCT-116,CL,HCT 116 cell,HCT 116 cell,colon epithelial cell,-,colon,-,HCT-116 cell,-
SJNB3,CL,-,cell line cell,neuroblast (sensu Vertebrata),primary cultured cell,nervous system,uterine cervix,-,intestinal cell line
SH-SY5Y_DMSO_3h,CL,SH-SY5Y cell,SH-SY5Y cell,neuroblast (sensu Vertebrata),-,bone marrow,-,SH-SY5Y cell,-
u2os-actd-ps46,CL,U-2 OS cell,U-2 OS cell,bone cell,-,bone tissue,-,U2-OS cell,-
Kasumi-1_acute_myeloblastic_leukemia,CL,Kasumi-1 cell,Kasumi-1 cell,myeloid cell,-,blood,-,Kasumi-1 cell,-
TAMR_E2,CL,-,cell culture growth mode,mammary gland epithelial cell,obsolete immortal cell line cell,breast,material anatomical entity,-,cone
chronic myelogenous leukemia cell line:K562 ENCODE biol_rep2,CL,K-562 cell,RCB0027 cell,myeloid cell,-,bone marrow,-,K-562 cell,chronic myeloid leukemia cell line
THP1_DMSO_noPMA,CL,THP-1 cell,THP-1 cell,monocyte,-,blood,-,THP-1 cell,-
NCI-H3122_lung_adenocarcinoma,CL,NCI-H3122 cell,NCI-H3122 cell,epithelial cell of lung,-,lung,lung,-,lung
HeLa-B2_GRKD_TA_TNFA,CL,HeLa cell,HeLa cell,epithelial cell of cervix,-,uterine cervix,-,-,-
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_DMSO_NORMO,CL,HUV-EC-C cell,HUV-EC-C cell,endothelial cell of umbilical vein,-,umbilical cord,vein,HUVEC cell,HUVEC cell
KMLS-1,CL,-,immortal squamous epithelial cell line cell,adipocyte,cultured cell,adipose tissue,lamina propria,-,culture condition:-induced cell
HUES6,CL,-,immortal neuroendocrine cell line cell,embryonic stem cell,obsolete native cell,embryo,minor vestibular gland,-,medullary carcinoma cell
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells,CL,HUV-EC-C cell,HUV-EC-C cell,endothelial cell of umbilical vein,-,umbilical cord,vein,HUVEC cell,HUVEC cell
CFPAC1,CL,CFPAC-1 cell,cell line cell,epithelial cell of pancreas,obsolete immortal cell line cell,pancreas,naris,CFPAC-1 cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
H1 derived mesenchymal stem cells,CL,-,cell line cell culturing,mesenchymal stem cell,cell,mesenchyme,processual entity,mesenchymal stem cell,stem
vcap-dht-mdv3100,CL,VCaP cell,VCaP cell,epithelial cell of prostate,-,prostate gland,-,VCaP cell,-
liposarcoma cells_LP6,CL,-,immortal cat cell line cell,adipocyte,B cell,adipose tissue,vas deferens,-,cervical carcinoma cell
OCI-LY1_966,CL,-,immortal polygonal cell line cell,B cell,primary cultured cell,bone marrow,uterine cervix,-,intestinal cell line
ChaGo-K-1,CL,ChaGo-K-1 cell,ChaGo-K-1 cell,bronchial epithelial cell,-,bronchus,-,ChaGo-K-1 cell,-
BG01V,CL,hES BG01V cell,immortal human cell line cell,embryonic stem cell,primary cultured cell,embryo,brain,-,"culture condition:1,4-dichlorobenzene-grown cell"
TUHR10TKB,CL,RCB1275 cell,RCB1275 cell,kidney cell,-,kidney,-,TUHR-10TKB cell,-
MOLM-14,CL,-,suspension cell culture growth mode,myeloid cell,cultured cell,blood,major vestibular gland,MOLM-14 cell,amastigote
SAH_WT,CL,induced pluripotent stem cell line cell,immortal squamous epithelial cell line cell,pluripotent stem cell,cell,embryo,major vestibular gland,hiPSC cell,"tissues, cell types and enzyme sources"
adult T-cell leukemia cell line:ATN-1,CL,RCB1440 cell,RCB1440 cell,T cell,T cell,blood,adult organism,-,adult T-cell lymphoma cell line
SU-DHL-1_Anaplastic_large_cell_lymphoma,CL,SU-DHL-1 cell,SU-DHL-1 cell,lymphocyte,cell,blood,-,SU-DHL-1 cell,-
Caco-2_colon_adenocarcinoma,CL,Caco-2 cell,Caco-2 cell,colon epithelial cell,-,colon,colon,CACO-2 cell,colon
PER-117,CL,-,immortal pars distalis of adenohypophysis acidophil cell line cell,T cell,osteoblast,blood,major vestibular gland,-,posterior midgut
NGP,CL,NGP cell,NGP cell,neuroblast (sensu Vertebrata),-,nervous system,-,-,-
H1_Neural_Progenitor_Cells,CL,-,immortal multi fate stem cell line cell,neural progenitor cell,myelinating Schwann cell,embryo,skin epidermis,-,fungal cell line
MDA-Pca-2b,CL,-,-,epithelial cell of prostate,-,prostate gland,posterior communicating artery,MDA-PCa-2b cell,-
PC_3,CL,PC-3 cell,mixed suspension,epithelial cell of prostate,obsolete immortal cell line cell,prostate gland,blastopore,PC-3 cell,-
PA-1,CL,PA-1 cell,PA-1 cell,female germ cell,-,ovary,-,PA-1 cell,-
SNU-398,CL,SNU-398 cell,SNU-398 cell,hepatocyte,-,liver,-,SNU-398 cell,-
epidermoid carcinoma cell line:Ca Ski,CL,Ca Ski cell,Ca Ski cell,uterine cervix squamous cell,-,uterine cervix,-,CaSki cell,squamous cell carcinoma cell
NT2-D1,CL,NT2-D1 cell,NT2-D1 cell,pluripotent stem cell,NTERA-2 cl.D1 cell,testis,-,NT2/D1 cell,-
A549_1,CL,A549 cell,A549 cell,epithelial cell of lung,-,lung,-,A-549 cell,-
iPS-DF-6.9,CL,human induced pluripotent stem cell line cell,immortal myofibroblast cell line cell,pluripotent stem cell,epithelial cell,-,anatomical system,-,antenna
Rh1,CL,RH-1 cell,cell line cell,embryonic stem cell,obsolete immortal cell line cell,-,naris,Rh-1 cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
BCBL-1,CL,-,cell line cell,B cell,primary cultured cell,blood,,BCBL-1 cell,culture condition:-induced cell
MOLM13_SIK3TQ,CL,MOLM-13 cell,immortal myofibroblast cell line cell,myeloid cell,-,blood,multicellular organism,MOLM-13 cell,carcinoma cell line
U266_plasma_cell_myeloma,CL,U-266 cell,-,myeloid cell,cell,blood,blood,U-266 cell,blood plasma
