Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
du145,CL,CLO_0002840,CLO_0002310,CL_0002231,CL_0000000,UBERON_0002367,UBERON_0000000,BTO_0001332,BTO_0000190
leiomyoma cell line:10964C,CL,-,CLO_0009609,CL_0000192,CL_0000000,UBERON_0000995,UBERON_0000000,-,BTO_0000171
DAUDI,CL,CLO_0002708,CLO_0003694,CL_0000236,CL_0000945,UBERON_0000178,UBERON_0000000,BTO_0001561,BTO_0000211
NG108-15,-,-,CLO_0002449,-,CL_0000057,-,UBERON_0000955,-,BTO_0002544
BE2C_DMSO,CL,-,CLO_0007782,CL_0000031,CL_0000000,UBERON_0000955,UBERON_0000000,BTO_0004782,BTO_0002657
MDA-MB-231-Erbeta_E2_TNFa,CL,CLO_0007634,CLO_0007700,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0000815,BTO_0001578
DHL-9,CL,-,CLO_0030881,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0001617,BTO_0000915
ZR_75_1,CL,-,CLO_0002551,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0003136,BTO_0000820
U2OS_osteosarcoma_SHRCTR,CL,CLO_0009454,CLO_0002759,CL_0001035,CL_0000342,UBERON_0002481,UBERON_0003832,BTO_0001938,BTO_0000824
foreskin-keratinocyte-calcium2.5day,CT,-,CLO_0002549,CL_1001606,CL_0000312,UBERON_0001332,UBERON_0001499,BTO_0005481,BTO_0000275
caudate nucleus - adult donor10196,A,-,null,CL_0002319,null,UBERON_0001873,UBERON_0001873,BTO_0000211,null
LNCaP_prostate_carcinoma_SIFOXA1_TNFA,CL,CLO_0007365,CLO_0002764,CL_0002231,CL_0000182,UBERON_0002367,UBERON_0002367,BTO_0001321,BTO_0001096
adrenal gland 54y,A,-,none,CL_0000150,none,UBERON_0002369,UBERON_0000044,BTO_0000047,BTO_0000130
ESC,CT,-,CLO_0007665,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000104,BTO_0001086,BTO_0001045
Stromal_muscle,CT,-,CLO_0050742,CL_0000499,CL_0000749,UBERON_0005090,UBERON_0004470,-,BTO_0000748
NCI-H1963,CL,CLO_0008034,CLO_0007769,CL_0000082,CL_0000000,UBERON_0002048,UBERON_0000000,BTO_0005976,BTO_0005826
BIN-67_SMARCA4.T910M,CL,-,CLO_0002225,-,CL_0000007,UBERON_0000992,UBERON_0000463,-,BTO_0000227
JR1 shCtrl,CL,-,CLO_0050309,-,CL_0000000,UBERON_0005090,UBERON_0000000,-,BTO_0000000
EndoC-BH1_human_pancreatic_beta_cell_line,CL,-,CLO_0037161,CL_0000169,CL_0000169,UBERON_0001264,UBERON_0001264,-,BTO_0004509
Burkitt's lymphoma cell line:RAJI,CL,CLO_0008734,CLO_0000285,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0001154,BTO_0000221
retinoblastoma cell line:Y79,CL,CLO_0009709,CLO_0007713,-,CL_0000000,UBERON_0000966,UBERON_0000000,-,BTO_0000293
Colo205,CL,CLO_0002544,CLO_0003156,CL_0011108,CL_0000000,UBERON_0001155,UBERON_0000000,BTO_0000179,BTO_0003087
left ventricle_DCM_LV1262,A,-,CLO_0001275,CL_0002494,CL_0000740,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0000142
Uterus,A,-,None,CL_0002149,None,UBERON_0000995,UBERON_0000995,BTO_0001424,BTO_0001381
left ventricle_LV1215,A,-,CLO_0050274,CL_0002494,CL_0000825,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001104
Stromal_stomach,CT,-,CLO_0007102,CL_0000499,CL_0000499,UBERON_0000945,UBERON_0000945,-,BTO_0001757
ONE58,CL,-,CLO_0009205,CL_1000491,CL_0000000,UBERON_0000977,UBERON_0000000,-,BTO_0003463
mammary_epithelial_cells,CT,-,CLO_0002544,CL_0002327,CL_0002325,UBERON_0000310,UBERON_0001911,BTO_0004300,BTO_0000149
M0_VB,CT,-,CLO_0033312,CL_0000235,CL_0000048,UBERON_0000178,UBERON_0002037,-,BTO_0000006
HASM2_Human_airway_smooth_muscle_2,CL,-,CLO_0022672,CL_0000192,CL_0000353,UBERON_0004225,UBERON_0000383,-,BTO_0000614
A549_0h_sciCAR,CL,CLO_0001601,CLO_0000011,CL_0000082,CL_0000115,UBERON_0002048,UBERON_0000178,BTO_0000018,BTO_0000014
JEG-3,CL,CLO_0007017,CLO_0007572,CL_0000066,CL_NULL,UBERON_0001987,UBERON_NULL,BTO_0002269,BTO_0000253
KM12SM,CL,-,CLO_0003121,CL_0011108,CL_0002319,UBERON_0001155,UBERON_0000479,-,BTO_0002732
786-O_empty_vector,CL,CLO_0001486,CLO_0009758,CL_1000497,CL_0000000,UBERON_0002113,UBERON_0000000,-,BTO_0000565
acute myeloid leukemia (FAB M7) cell line:M-MOK,CL,CLO_0051548,CLO_0002610,CL_0000553,CL_0000000,UBERON_0002371,UBERON_0000000,-,BTO_0001258
TC-797,CL,-,CLO_0003673,CL_0000076,CL_0000000,UBERON_0002370,UBERON_0000000,-,BTO_0004348
A375,CL,CLO_0001582,CLO_0002766,CL_2000000,CL_0000000,UBERON_0001003,UBERON_0000000,BTO_0002806,BTO_0000005
U-937 DE-4,CL,CLO_0050122,CLO_0002730,CL_0000576,CL_0000236,UBERON_0000178,UBERON_0000468,BTO_0001412,BTO_0000223
T3M4 wt,CL,CLO_0050113,CLO_0051583,CL_0000083,CL_0000048,UBERON_0001264,UBERON_0001062,BTO_0002864,BTO_0000890
HepG2 hepatocellular carcinoma,CL,CLO_0003704,CLO_0002043,CL_0000182,CL_0000182,UBERON_0002107,UBERON_0008954,BTO_0000599,BTO_0000664
Myeloid_placenta,CT,-,CLO_0050784,CL_0000763,CL_0000763,UBERON_0001987,UBERON_0001987,BTO_0000906,BTO_0001746
MCF7_FASR,CL,CLO_0007606,CLO_0007658,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0000093,BTO_0000471
U-937,CL,CLO_0009465,CLO_0002341,CL_0000576,CL_0000946,UBERON_0000178,UBERON_0000468,-,BTO_0002149
Monocyte_1,CT,-,CLO_0037007,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000759
GMP1low_LS_BM1137,CT,-,CLO_0059204,CL_0000557,CL_0000451,UBERON_0002371,UBERON_0002371,-,BTO_0001487
CLB-GA-control,CL,-,CLO_0002686,CL_0000031,CL_0000000,UBERON_0001016,UBERON_0000000,-,BTO_0000297
adult_dermal_fibroblasts,CT,-,CLO_0002622,CL_0002551,CL_0002618,UBERON_0002067,UBERON_0001444,BTO_0004419,BTO_0001861
DUCaP_prostate_carcinoma,CL,-,CLO_0007820,CL_0002231,CL_0002322,UBERON_0002367,UBERON_0002367,-,BTO_0006027
CD8donorC,CT,-,CLO_0002536,CL_0000625,CL_0000625,UBERON_0002405,UBERON_0000000,BTO_0000289,BTO_0003960
Inhibitory_neur_cerebrum_0,CT,-,CLO_0008267,CL_0000540,CL_0002579,UBERON_0000955,UBERON_0002421,-,BTO_0001237
MPAL2_T1_2,CT,-,CLO_0052063,CL_0000988,CL_0000813,UBERON_0000178,UBERON_0002184,-,BTO_0005917
submaxillary gland adult,A,-,None,CL_0000151,None,UBERON_0001736,UBERON_0001831,BTO_0001316,BTO_0001347
medulla oblongata adult pool1,A,-,CLO_0005004,CL_0002319,CL_0000422,UBERON_0001896,UBERON_0001898,BTO_0000041,BTO_0000657
left ventricle_DCM_LV1072,A,-,CLO_0001134,CL_0002494,CL_0000740,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001243
lung adenocarcinoma cell line:PC-14,CL,CLO_0008394,CLO_0050620,CL_0000082,CL_0000359,UBERON_0002048,UBERON_0008952,BTO_0002877,BTO_0002834
Mast cell donor4,CT,-,CLO_0000288,CL_0000097,CL_0000097,UBERON_0002405,UBERON_0002048,BTO_0000830,BTO_0000781
blood vessels,A,-,None,CL_0000115,CL_0000007,UBERON_0001981,UBERON_0001981,BTO_0001102,BTO_0000077
NCCIT_testicular_embryonic_carcinoma,CL,CLO_0007955,CLO_0009061,CL_0002248,CL_0009001,UBERON_0005051,UBERON_0000473,BTO_0004180,BTO_0006708
293T_2_high,CL,CLO_0037372,CLO_0000018,CL_0002518,CL_0000453,UBERON_0002113,UBERON_0000468,BTO_0002181,BTO_0000703
CD4-positive helper T cell,CT,-,None,CL_0000492,CL_0000624,UBERON_0002405,None,BTO_0002417,BTO_0000486
MDA-MB-453_breast_adenocarcinoma_DHT,CL,CLO_0007640,CLO_0003278,CL_0002327,CL_0002320,UBERON_0000310,UBERON_0000310,BTO_0001908,BTO_0000225
JB6_Human_anaplastic_large_cell_lymphoma,CL,-,CLO_0007324,CL_0000542,CL_0001053,UBERON_0000178,UBERON_0002394,-,BTO_0000118
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_TNF_0M,CL,CLO_0004307,CLO_0002695,CL_0002618,CL_0002618,UBERON_0002331,UBERON_0002060,BTO_0001949,BTO_0000232
hN34_organoid,A,-,CLO_0051937,CL_0000083,CL_0000010,UBERON_0001264,UBERON_0000955,-,BTO_0004759
SK-N-MC_Askin_tumor_SHGFP_96H,CL,CLO_0009058,CLO_0007028,CL_0000031,CL_0002325,UBERON_0000955,UBERON_0002688,BTO_0002914,BTO_0000558
gm19238,CL,CLO_0027146,CLO_0000194,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0000225
Endothelial Cells - Umbilical vein donor1,CT,-,CLO_0002612,CL_0002618,CL_0000115,UBERON_0002066,UBERON_0002059,BTO_0004296,BTO_0006580
Penis_Foreskin_Fibroblast_Primary_Cells_skin01,CT,-,CLO_0007245,CL_1001608,CL_0002618,UBERON_0001332,UBERON_0000989,BTO_0002245,BTO_0002185
MPAL1_T1_2,CT,-,CLO_0002560,CL_0000988,CL_0000077,UBERON_0000178,UBERON_0000178,-,BTO_0002988
subcutaneous adipocytes,CT,-,CLO_0050741,CL_0002521,CL_0000136,UBERON_0002190,UBERON_0006976,-,BTO_0001274
H1-NPC,CL,-,CLO_0037294,CL_0011020,CL_0006097,UBERON_0000922,UBERON_0002028,-,BTO_0005579
H3396_breast_carcinoma,CL,-,CLO_0002712,CL_0002327,CL_0002325,UBERON_0000310,UBERON_0000310,-,BTO_0000186
MCF-10A,CL,CLO_0007599,CLO_0050084,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,-,BTO_0001237
CRL-7250,CL,-,CLO_0003893,CL_0000057,CL_0000000,UBERON_0002384,UBERON_0000000,-,BTO_0002889
CD4+ CD7- cells_CTCL1043,CT,-,CLO_0000427,CL_0000084,CL_0000624,UBERON_0000178,UBERON_0002371,-,BTO_0001431
WPMY-1,CL,CLO_0009628,CLO_0050826,CL_0002622,CL_0000000,UBERON_0002367,UBERON_0000000,BTO_0003708,BTO_0002044
Esophageal Epithelial Cells donor1,CT,-,CLO_0003685,CL_0002252,CL_0000147,UBERON_0001043,UBERON_0001990,BTO_0006199,BTO_0004750
ps15-u2os-eto,CL,CLO_0009454,CLO_0009018,CL_0001035,CL_0000266,UBERON_0002481,UBERON_0000468,BTO_0001938,BTO_0000014
small_intestine_1,A,-,CLO_0000541,CL_0002254,CL_0000451,UBERON_0002108,UBERON_0002108,BTO_0000651,BTO_0000759
Patient_x750N,-,-,CLO_0037131,-,CL_0000134,-,UBERON_0000468,-,BTO_0000955
T24_1_low,CL,CLO_0009245,CLO_0002873,CL_1001319,CL:0000003,UBERON_0001255,UBERON_0002384,BTO_0001345,BTO:0003205
CD34 Erythroid cells_Don002,CT,-,CLO_0031543,CL_0000764,CL_0000536,UBERON_0002371,UBERON_0015226,BTO_0002731,BTO_0002602
Rectal_Mucosa.Donor_31,A,-,CLO:0000763,CL_0002253,CL:0000003,UBERON_0003346,UBERON:0000368,-,BTO:0001491
MHG,-,-,CLO_0050972,-,CL_0000701,-,UBERON_0012322,-,BTO_0000266
SW-13,CL,CLO_0009209,CLO_0007946,CL_1001601,CL_0000000,UBERON_0009753,UBERON_0000000,-,BTO_0002849
Adipocyte - subcutaneous donor3,CT,-,CLO_0002628,CL_0002521,CL_0000136,UBERON_0002190,UBERON_0001442,-,BTO_0000763
HPBALL,CL,CLO_0003817,CLO_0007393,CL_0000084,CL_0000057,UBERON_0000178,UBERON_0000178,BTO_0001952,BTO_0001603
BAE_lung_0,-,-,CLO_0034291,-,CL_0000015,UBERON_0002299,UBERON_0002048,-,BTO_0000530
tamoxifen_EC9,CT,-,CLO_0009160,CL_0002149,CL_0000000,UBERON_0001295,UBERON_0000000,-,BTO_0001829
A-375,CL,CLO_0001582,CLO_0002874,CL_2000000,CL_0000000,UBERON_0001003,UBERON_0000000,BTO_0002806,BTO_0000014
SK-BR-3_breast_adenocarcinoma_EGF,CL,CLO_0009034,CLO_0003684,CL_0002327,CL_0000186,UBERON_0000310,UBERON_0001911,BTO_0002419,BTO_0000284
RCC_7860_Renal_cell_carcinoma,CL,CLO_0001486,CLO_0007980,CL_1000497,CL_0009026,UBERON_0002113,UBERON_0001727,-,BTO_0002108
HUES8 WT,CL,-,CLO_0002096,CL_0002322,CL_0000034,UBERON_0000922,UBERON_0000468,-,BTO_0003121
human_cardiac_fibroblasts-adult_atrial,CT,-,CLO_0032555,CL_0002548,CL_1000489,UBERON_0000948,UBERON_0006433,BTO_0003093,BTO_0001351
B-CPAP,CL,CLO_0001906,CLO_0007854,CL_0002257,CL_N/A,UBERON_0002046,UBERON_N/A,BTO_0004736,BTO_0000517
Matrix_Fibrob_2_A,CT,-,CLO_0000659,CL_0000057,CL_0002131,UBERON_0002384,UBERON_0002398,BTO_0000452,BTO_0000181
Induced-regulatory-T-cells_DMSO,CT,-,CLO_0000189,CL_0000902,CL_0000817,UBERON_0002405,UBERON_0000000,-,BTO_0000000
spinal cord - adult donor10196,A,-,CLO_0002772,CL_0002319,CL_0000100,UBERON_0002240,UBERON_0002240,BTO_0001279,BTO_0000989
esc-h1-3il,CL,CLO_0037281,CLO_0003676,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000468,BTO_0006080,BTO_0003191
Fetal intestine small,A,-,None,CL_0002254,CL_0011100,UBERON_0002108,UBERON_0002107,BTO_0000651,BTO_0000531
iPS-18 Cells,CL,-,CLO_0009256,CL_0002248,CL_0001034,-,UBERON_0000470,-,BTO_0003247
SF9402,CL,-,CLO_0009059,-,CL_0000000,UBERON_0000955,UBERON_0000000,-,BTO_0005035
NKM-1,CL,CLO_0009850,CLO_0003054,CL_0000763,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0000563
IMR-90_senescent,CL,CLO_0006951,CLO_0008238,CL_0002553,CL_0000000,UBERON_0002048,UBERON_0000000,BTO_0001229,BTO_0000348
OPK,CL,-,CLO_0000651,CL_1000497,CL_0000540,UBERON_0002113,UBERON_0014258,-,BTO_0001588
Macrophages_C,CT,-,CLO_0050841,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0002455,BTO_0000801,BTO_0000759
416B,-,-,CLO_0008004,-,CL_0000218,-,UBERON_0018701,-,BTO_0000238
Brain_Germinal_Matrix,A,-,None,CL_0002319,CL_0011000,UBERON_0000955,UBERON_0002438,-,BTO_0002633
Parathyroid_adenoma,CT,-,CLO_0000270,CL_1001593,CL_0002139,UBERON_0001132,UBERON_0001759,-,BTO_0003312
SK-N-BE_2_-C_resistant_vehicle,CL,CLO_0009053,CLO_0007781,CL_0000031,CL_0000000,UBERON_0001016,UBERON_0000000,BTO_0004782,BTO_0000207
Red blood cells,CT,-,CLO_0000153,CL_0000232,CL_0000232,UBERON_0000178,UBERON_0000178,BTO_0000424,BTO_0000383
GM06170_fetal_skin_fibroblasts,CL,CLO_0023567,CLO_0004569,CL_0002620,CL_0002578,UBERON_0001003,UBERON_0000015,-,BTO_0001236
Pericytes_E,CT,-,CLO_0002621,CL_0000669,CL_0000669,UBERON_0002384,UBERON_0004950,BTO_0002441,BTO_0000671
U2OS_siNC,CL,CLO_0009454,CLO_0007764,CL_0001035,CL_0000182,UBERON_0002481,UBERON_0000468,BTO_0001938,BTO_0003103
GBM29,CT,CLO_0003456,CLO:0003304,CL_0000125,CL:0000000,UBERON_0000955,UBERON:0000000,-,BTO:0002729
Club-F,CT,-,CLO_0037353,CL_0000158,CL_0002139,UBERON_0002048,UBERON_0007385,-,BTO_0004665
H1_Derived_Neuronal_Progenitor_Cultured_Cells,CL,-,CLO_0007433,CL_0011020,CL_0007054,UBERON_0000922,UBERON_0001016,-,BTO_0005885
Hs 132.T,CL,CLO_0003848,CLO_0007362,CL_0000057,CL_0000000,UBERON_0002384,UBERON_0000000,-,BTO_0006879
leiomyoma cell line:15425,CL,-,CLO_0007844,CL_0000192,CL_0000000,UBERON_0000995,UBERON_0000000,-,BTO_0000869
H9_Null+EZH2,CL,CLO_0003612,CLO_0007284,CL_0000084,CL_0000236,UBERON_0000178,UBERON_0000468,BTO_0001944,BTO_0002871
p7-CLL-patient_CD74,CT,-,CLO_0000184,CL_0000988,CL_0000945,UBERON_0000178,UBERON_0000178,-,BTO_0000202
Im-GCT-3504_G34W-repair_WT_4C7,CT,-,CLO_0037656,-,CL_0009057,UBERON_0002481,UBERON_0001264,-,BTO_0002568
H1-ESC,CL,CLO_0037281,CLO_0003671,CL_0002322,CL_0002139,UBERON_0000922,UBERON_0000105,BTO_0006080,BTO_0002372
RS4_11_DMSO_4h,CL,CLO_0008883,CLO_0004053,CL_0000945,CL_0000055,UBERON_0002371,UBERON_0000468,BTO_0004505,BTO_0002753
Bone Marrow Derived Cultured Mesenchymal Stem Cells,CT,-,CLO_0008104,CL_0002540,CL_0000134,UBERON_0002371,UBERON_0002371,-,BTO_0001585
H69_TGF beta_16h_1,CL,CLO_0008105,CLO_0003120,CL_0000082,CL_0002319,UBERON_0002048,UBERON_0005764,BTO_0003022,BTO_0003639
D54,-,-,CLO_0050736,-,CL_0000021,-,UBERON_0000955,-,BTO_0000731
nucleus accumbens adult pool1,A,-,None,CL_0000540,None,UBERON_0001882,UBERON_0001882,BTO_0001862,BTO_0004690
MOLT-4,CL,CLO_0007825,CLO_0007766,CL_0000084,CL_0000011,UBERON_0000178,UBERON_0001062,BTO_0000873,BTO_0000778
CCLP1,CL,-,CLO_0037224,CL_0000068,CL_0000000,UBERON_0002394,UBERON_0000000,BTO_0002933,BTO_0007001
Megakaryo_adrenal,CT,-,CLO_0039462,CL_0000556,CL_0000557,UBERON_0002369,UBERON_0002369,-,BTO_0001775
MM1S,CL,CLO_0037203,CLO_0002689,CL_0000945,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0003933,BTO_0002769
Chondrocyte - de diff donor1,CT,-,CLO_0000309,CL_0000138,CL_0000138,UBERON_0002418,UBERON_0000054,BTO_0000249,BTO_0000170
1_H1_ESCs_with_99_fibroblsat,CL,CLO_0037281,CLO_0007684,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0002048,BTO_0006080,BTO_0000199
UCLA1-hESCs,CL,-,CLO_0034603,CL_0002322,CL_0000034,UBERON_0000922,UBERON_0000468,-,BTO_0003249
chronic lymphocytic leukemia (T-CLL) cell line:SKW-3,CL,CLO_0009068,CLO_0007653,CL_0000084,CL_0000832,UBERON_0000178,UBERON_0002046,BTO_0006057,BTO_0000565
aortic_adventitial_fibroblasts,CT,-,CLO_0009288,CL_0002547,CL_0002554,UBERON_0007240,UBERON_0001634,BTO_0005640,BTO_0000993
L826,-,-,CLO_0002986,-,CL_0000084,-,UBERON_0002107,-,BTO_0000111
HCC1954_Parental,CL,CLO_0003647,CLO_0007781,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0005368,BTO_0006571
Endothelial Cells - Aortic donor0,CT,-,CLO_0050743,CL_0002544,CL_0000115,UBERON_0000947,UBERON_0000945,BTO_0003245,BTO_0000555
MCF7_WS8_cells,CL,-,CLO_0002971,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,-,BTO_0000292
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,CT,-,CLO_0032141,CL_1001606,CL_0000312,UBERON_0001332,UBERON_0000989,BTO_0005481,BTO_0002663
M112,CL,-,CLO_0002752,CL_0001035,CL_0000542,UBERON_0002481,UBERON_6007329,-,BTO_0000800
NH-A_Astrocytes,CT,-,CLO_0034365,CL_0000127,CL_0000127,UBERON_0001017,UBERON_0000955,BTO_0000099,BTO_0000594
SET2_Adult_acute_megakaryoblastic_leukemia_Homo_Sapiens,CL,-,CLO_0032129,CL_0000553,CL_0000842,UBERON_0002371,UBERON_0000178,-,BTO_0005376
CD8_EM_healthy,CT,-,CLO_0001236,CL_0000625,CL_0000905,UBERON_0002405,UBERON_0000029,BTO_0000289,BTO_0000258
CD34_bone_marrow_cell-derived_erythroid_progenitors,CT,-,CLO:0008894,CL_0000038,CL:0000049,UBERON_0002371,UBERON:0002048,-,BTO:0000510
prostate_cancer,CT,-,CLO_0007894,CL_0002231,CL_0000735,UBERON_0002367,UBERON_0002367,BTO_0001130,BTO_0005672
OCI_LY7,CL,-,CLO_0009829,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0006414,BTO_0005639
acute myeloid leukemia,CT,-,CLO_0009323,CL_0000763,CL_0000821,UBERON_0000178,UBERON_0002048,BTO_0001545,BTO_0000961
GBM03,CT,CLO_0003456,CLO_0002595,CL_0000125,CL_0000668,UBERON_0000955,UBERON_0000955,-,BTO_0004391
hMSC,CT,-,CLO_0002618,CL_0000134,CL_0000034,UBERON_0002371,UBERON_0005239,BTO_0003298,BTO_0001062
fetal-kidney-16w,A,-,None,CL_1000497,CL_0011115,UBERON_0002113,UBERON_0001969,BTO_0000671,BTO_0001384
PBMC_Rep1-CD34,CT,-,CLO_0000001,CL_2000001,CL_0000232,UBERON_0000178,UBERON_0002049,-,BTO_0000759
Th17-IL-10- Day 0,CT,-,CLO_0000918,CL_0000899,CL_0001238,UBERON_0002405,UBERON_0000000,BTO_0005655,BTO_0000000
DND41,CL,CLO_0009834,CLO_0002886,CL_0000084,CL_0000236,UBERON_0000178,UBERON_0001062,-,BTO_0002168
BI_CD4p_CD25-_Il17p_PMAstim_Th17,CT,-,CLO_0000516,CL_0000899,CL_0000899,UBERON_0002405,UBERON_0002351,BTO_0005655,BTO_0001060
MEP,CT,-,CLO_0037303,CL_0000050,CL_0001023,UBERON_0002371,UBERON_0002370,-,BTO_0000342
CD8+ T Cells donor1,CT,-,CLO_0011111,CL_0000625,CL_0000625,UBERON_0002405,UBERON_0000000,BTO_0000289,BTO_0000000
Astrocyte - cerebellum donor1,CT,-,CLO_0005004,CL_0002603,CL_0000127,UBERON_0002037,UBERON_0002037,-,BTO_0000175
HEK293A_empty-vector_DMSO_6h,CL,CLO_0001230,CLO_0000010,CL_0002518,CL_0000182,UBERON_0002113,UBERON_0000106,BTO_0000007,BTO_0002769
BLUE1,CL,-,CLO_0052629,CL_0000236,CL_0000213,UBERON_0000178,UBERON_0000468,-,BTO_0002985
ES-I3_Cell_Line,CL,-,CLO_0006919,CL_0002322,CL_0002328,UBERON_0000922,UBERON_0016887,-,BTO_0000514
left ventricle_LV1294,A,-,CLO:0001294,CL_0002494,CL:0000731,UBERON_0002084,UBERON:0002084,BTO_0001629,BTO:0001347
hepatocellular carcinoma cell line: HepG2 ENCODE biol_rep2,CL,CLO_0003704,CLO_0001911,CL_0000182,CL_1001607,UBERON_0002107,UBERON_0002107,BTO_0000599,BTO_0000759
BxPC3_sgNEG,CL,CLO_0002065,CLO_0007975,CL_0000083,CL_0000000,UBERON_0001264,UBERON_0000000,BTO_0001861,BTO_0001798
Fibroblast - Dermal donor4,CT,-,CLO_0002582,CL_0002551,CL_0000057,UBERON_0002067,UBERON_0002047,BTO_0004419,BTO_0000254
H9 Derived Neuron Cultured Cells,CL,-,CLO_0034472,CL_0000540,CL_0000115,UBERON_0001016,UBERON_0014892,-,BTO_0005715
Human Bronchial Epithelial Cell,CT,-,CLO_0034362,CL_0002328,CL_0002683,UBERON_0002185,UBERON_0003470,BTO_0002922,BTO_0000662
CLL1252,CL,-,CLO_0003673,CL_0000542,CL_0000236,UBERON_0000178,UBERON_0000345,-,BTO_0002124
HUES48,CL,-,CLO_0050928,CL_0002322,CL_0000057,UBERON_0000922,UBERON_0000468,-,BTO_0002750
RH4_sgBRG1,CL,-,CLO_0009412,CL_0002598,CL_0000000,UBERON_0004895,UBERON_0000000,BTO_0005381,BTO_0000000
HUES64-derived_endodermal_cells,-,-,CLO_0050841,CL_0000223,CL_0002111,UBERON_0000925,UBERON_0001264,-,BTO_1000000
breast_epithelium,A,-,CLO_0002369,CL_0002327,CL_0002325,UBERON_0008367,UBERON_0000403,BTO_0001428,BTO_0004080
Human CD34+ Hematopoietic Stem/Progenitor Cell,CT,-,CLO_0007249,CL_0000037,CL_0000037,UBERON_0002371,UBERON_0010715,BTO_0000725,BTO_0001063
iPS derived pancreatic precursor cells_Lane2,CT,-,CLO_0037342,CL_0011115,CL_0002060,-,UBERON_0001264,-,BTO_0005086
M0-91_acute_myeloid_leukemia,CL,-,CLO_0050852,CL_0000763,CL_0002360,UBERON_0000178,UBERON_0000178,BTO_0005491,BTO_0006519
NHEK-Epidermal Keratinocyte Primary Cells,CT,-,CLO_0002271,CL_0000312,CL_0000312,UBERON_0001003,UBERON_0004383,BTO_0003182,BTO_0000701
KOPT-K1,CL,-,CLO_0051281,CL_0000084,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0004964,BTO_0003704
Hindbrain derived neural stem cells_NS19_H3.3K27M,CT,-,CLO_0050851,CL_0000047,CL_0000047,UBERON_0002028,UBERON_0002028,BTO_0002881,BTO_0006735
LHSAR_prostate_epithelial_cells_LACZ,CL,-,CLO_0002341,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,-,BTO_0005180
iPS_derived_pancreatic_precursor_cells,CT,-,CLO_0009224,CL_0011115,CL_1001608,-,UBERON_0001264,-,BTO_0001335
HeLa-B2_TA,CL,-,CLO_0005922,CL_0002535,CL_0000000,UBERON_0000002,UBERON_0000000,-,BTO_0000219
293 HEK,CL,CLO_0001230,CLO_0000011,CL_0002518,CL_0000057,UBERON_0002113,UBERON_0000468,BTO_0000007,BTO_0004145
PC-3,CL,CLO_0008395,CLO_0007772,CL_0002231,CL_0002325,UBERON_0002367,UBERON_0000000,BTO_0001061,BTO_0000428
Smooth_muscle_placenta,CT,-,CLO_0050845,CL_0009093,CL_0000192,UBERON_0001987,UBERON_0001982,-,BTO_0002892
heat shocked K562,CL,CLO_0007059,CLO_0007774,CL_0000763,CL_0000182,UBERON_0002371,UBERON_0000479,BTO_0000664,BTO_0001135
MCF7_Invasive_ductal_breast_carcinoma_MRNAHIST,CL,CLO_0007606,CLO_0002329,CL_0002327,CL_0002328,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000188
Fibroblast - Aortic Adventitial donor3,CT,-,CLO_0002494,CL_0002547,CL_0000057,UBERON_0007240,UBERON_0001636,BTO_0005640,BTO_0001358
Endothelial Cells - Artery donor1,CT,-,CLO_0002531,CL_1000413,CL_0000115,UBERON_0001637,UBERON_0001637,-,BTO_0000284
foreskin_keratinocyte_2,CT,-,CLO_0002622,CL_1001606,CL_0000312,UBERON_0001332,UBERON_0000989,BTO_0005481,BTO_0000763
locus coeruleus - adult donor10196,A,-,CLO_0051466,-,CL_0002609,UBERON_0002148,UBERON_0000960,BTO_0001408,BTO_0004741
visceral adipocytes,CT,-,CLO_0002588,CL_0000136,CL_0000138,UBERON_0035818,UBERON_0001378,-,BTO_0000743
