Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
mammary_epithelial_cell,CT,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0002768,BTO_0004306
pancreas_37y,A,-,-,-,CL_0000083,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0000651
AsPC1-untreated,CL,CLO_0001756,CLO_0002074,CL_0000083,CL_0002082,UBERON_0001264,UBERON_0001264,BTO_0001864,BTO_0002079
Natural Killer Cells donor2,CT,-,-,CL_0000623,CL_0000623,UBERON_0002405,UBERON_0002405,BTO_0000914,BTO_0000907
Be2-C,CL,-,CLO_0001406,CL_0000031,CL_000003110,UBERON_0000955,UBERON_0000955,BTO_0004782,BTO_0002266
SGBS_Simpson_Golabi_Behmel_syndrome_type_1_adipocytes,CT,-,-,CL_0000499,CL_0000136,UBERON_0001013,UBERON_0001013,-,-
HASMC,CT,-,-,CL_0002539,CL_0002619,UBERON_0004178,UBERON_0013105,BTO_0004577,BTO_0003795
CD14+ monocytes - treated with Salmonella donor1,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
CD34_adult,CT,-,-,CL_0000037,CL_0000039,UBERON_0002371,UBERON_0002371,BTO_0000725,BTO_0000725
V855,-,-,-,CL_0011108,CL_0000015,UBERON_0001155,UBERON_0001156,-,-
HBL1,CL,CLO_0037256,CLO_0009215,CL_0000236,CL_0010008,UBERON_0000178,UBERON_0000178,BTO_0002522,BTO_0006234
THP-1_untr,CL,CLO_0009348,CLO_0009348,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0000178,BTO_0001370,BTO_0001108
H1-hESC,CL,CLO_0037281,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,BTO_0006080,BTO_0006083
NCI-H1385,CL,CLO_0007991,CLO_0008122,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,-,-
HCT-116,CL,CLO_0003665,CLO_0003665,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,BTO_0001109,BTO_0001109
CD4_T-cells,CT,-,-,CL_0000492,CL_0000492,UBERON_0002405,UBERON_0002405,BTO_0002417,BTO_0001540
SJNB3,CL,-,CLO_0009846,CL_0000031,CL_0000031,UBERON_0001016,UBERON_0001016,-,-
Keratinocytes,CT,-,-,CL_0000312,CL_0000311,UBERON_0001003,UBERON_0001003,BTO_0000667,BTO_0000660
naive_B_VB,CT,-,-,CL_0000788,CL_0001205,UBERON_0000178,UBERON_0000178,-,-
Dermal fibroblast,CT,-,-,CL_0002551,CL_0002620,UBERON_0002067,UBERON_0002067,BTO_0004419,BTO_0001137
SH-SY5Y_DMSO_3h,CL,CLO_0009015,CLO_0009251,CL_0000031,CL_0000031,UBERON_0002371,UBERON_0000955,BTO_0000793,BTO_0000017
u2os-actd-ps46,CL,CLO_0009454,CLO_0003615,CL_0001035,CL_0001035,UBERON_0002481,UBERON_0002481,BTO_0001938,BTO_0001938
metastatic_prostate_cancer_tissue,CT,-,-,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,-,BTO_0002039
Kasumi-1_acute_myeloblastic_leukemia,CL,CLO_0007069,CLO_0037101,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0004136,BTO_0005992
CMP_LS_BM1214,CT,-,-,CL_0000049,CL_0000542,UBERON_0002371,UBERON_0002371,BTO_0004730,-
TAMR_E2,CL,-,-,CL_0002327,CL_0002063,UBERON_0000310,UBERON_0000310,-,-
Osteoblast - differentiated donor1,CT,-,-,CL_0000062,CL_0000062,UBERON_0002481,UBERON_0002481,BTO_0001593,BTO_0001629
chronic myelogenous leukemia cell line:K562 ENCODE biol_rep2,CL,CLO_0007059,CLO_0007052,CL_0000763,CL_0000763,UBERON_0002371,UBERON_0002371,BTO_0000664,BTO_0000664
BI_Brain_Anterior_Caudate,A,-,-,CL_0002319,CL_0000218,UBERON_0001873,UBERON_0000945,BTO_0000211,BTO_0000422
Breast vHMEC mammary epithelial,CT,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0004300,BTO_0004309
THP1_DMSO_noPMA,CL,CLO_0009348,CLO_0009348,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0000178,BTO_0001370,BTO_0001280
NCI-H3122_lung_adenocarcinoma,CL,CLO_0037033,CLO_0037056,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,-,-
Skeletal_muscle,A,-,-,CL_0000188,CL_0000188,UBERON_0001134,UBERON_0001134,BTO_0001103,BTO_0001372
HDFhuman_dermal_fibroblasts_DMSO,CT,-,-,CL_0002620,CL_0002620,UBERON_0002067,UBERON_0002067,BTO_0004419,BTO_0001953
adrenal gland_37y,A,-,-,CL_0000150,CL_4030006,UBERON_0002369,UBERON_0002369,BTO_0000047,BTO_0000982
CM CD4+ ab T (VB),CT,-,-,CL_0000624,CL_0000624,UBERON_0000178,UBERON_0000178,-,-
HeLa-B2_GRKD_TA_TNFA,CL,-,-,CL_0002535,CL_0002535,UBERON_0000002,UBERON_0000002,-,-
KMLS-1,CL,-,-,CL_0000136,CL_0001035,UBERON_0001013,UBERON_0000955,-,-
HUES6,CL,-,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,BTO_0005000
HSMMtube,CT,-,-,CL_0002372,CL_0000056,UBERON_0005090,UBERON_0012168,-,BTO_0001043
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells,CL,CLO_0004307,CLO_0004307,CL_0002618,CL_0002618,UBERON_0002331,UBERON_0002331,BTO_0001949,BTO_0004308
Prostate Epithelial Cells donor3,CT,-,-,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0001033,BTO_0005998
CFPAC1,CL,CLO_0002395,CLO_0002521,CL_0000083,CL_0002072,UBERON_0001264,UBERON_0001264,BTO_0004738,-
H1 derived mesenchymal stem cells,CL,-,-,CL_0000134,CL_0000819,UBERON_0003104,UBERON_0002371,BTO_0003298,BTO_0003298
vcap-dht-mdv3100,CL,CLO_0037117,CLO_0037117,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0003215,BTO_0004300
visceral adipose_CS_H507,CT,-,-,CL_0000136,CL_0000136,UBERON_0035818,UBERON_0035818,-,BTO_0006299
Primary T regulatory cells (from PB),CT,-,-,CL_0000815,CL_0000902,UBERON_0000178,UBERON_0000178,BTO_0004520,BTO_0003778
liposarcoma cells_LP6,CL,-,-,CL_0000136,CL_0000136,UBERON_0001013,UBERON_0001013,-,-
pancreatic cancer cells,CT,-,-,CL_0000083,CL_0000083,UBERON_0001264,UBERON_0001264,BTO_0000584,BTO_0000568
CD4+ cell_UNTREATED,CT,-,-,CL_0000492,CL_0000492,UBERON_0002405,UBERON_0002405,BTO_0002417,BTO_0001166
Macrophages_D,CT,-,-,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0000178,BTO_0000801,BTO_0000801
OCI-LY1_966,CL,-,CLO_0037183,CL_0000236,CL_0000236,UBERON_0002371,UBERON_0000178,-,-
ChaGo-K-1,CL,CLO_0002413,-,CL_0002328,CL_0000034,UBERON_0002185,UBERON_0000992,BTO_0003108,-
retinal_pigment_epithelial_cell,CT,-,-,CL_0002586,CL_0002617,UBERON_0000966,UBERON_0008966,BTO_0004910,BTO_0002037
Ovarian Cancer Cell,CT,CLO_0037296,-,-,CL_0000066,UBERON_0000992,UBERON_0000992,BTO_0001023,-
keratinocytes,CT,-,-,CL_0000312,CL_0000312,UBERON_0001003,UBERON_0001003,BTO_0000667,BTO_0000662
BG01V,CL,CLO_0003716,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,-
TUHR10TKB,CL,CLO_0050896,-,CL_1000497,-,UBERON_0002113,-,BTO_0003732,-
SCC,CT,-,-,CL_0000076,CL_0000076,UBERON_0006914,UBERON_0001003,BTO_0002024,BTO_0002991
MOLM-14,CL,-,CLO_0009840,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0005720,-
SARC,CT,-,-,CL_0002320,CL_0000189,UBERON_0002384,UBERON_0005090,BTO_0001207,BTO_0003500
SAH_WT,CL,CLO_0037307,-,CL_0002248,-,UBERON_0000922,-,BTO_0006081,-
adult T-cell leukemia cell line:ATN-1,CL,CLO_0050985,CLO_0002852,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,-,-
SU-DHL-1_Anaplastic_large_cell_lymphoma,CL,CLO_0009160,CLO_0037069,CL_0000542,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0005058,-
NHA,CT,-,-,CL_0000127,CL_0002319,UBERON_0001017,UBERON_0002048,BTO_0000099,BTO_0005001
Macrophages_G,CT,-,-,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0000178,BTO_0000801,BTO_0000801
spleen 34y,A,-,-,-,CL_0000365,UBERON_0002106,UBERON_0002106,BTO_0001281,BTO_0001340
NMC_1015,-,-,-,-,-,-,UBERON_0000955,-,-
Caco-2_colon_adenocarcinoma,CL,CLO_0002172,CLO_0002172,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,BTO_0000195,BTO_0000195
fibroblast,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0001202,BTO_0000452,BTO_0000298
PER-117,CL,-,-,CL_0000084,-,UBERON_0000178,UBERON_0001155,-,-
Pancreas,A,-,-,-,-,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0001319
HGEP,CT,-,-,CL_0011026,CL_0002202,UBERON_0001949,UBERON_0003083,-,-
NGP,CL,CLO_0037091,CLO_0037063,CL_0000031,CL_0000031,UBERON_0001016,UBERON_0001016,-,BTO_0003967
breast_tumor_GOODOUTCOME,CT,-,-,-,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000150,BTO_0000152
podocyte_CTL,CT,-,-,CL_0000653,CL_0008378,UBERON_0002113,UBERON_0002232,BTO_0002295,BTO_0001287
H1_Neural_Progenitor_Cells,CL,-,-,CL_0011020,CL_0011020,UBERON_0000922,UBERON_0000922,-,-
AT1_B,CT,-,-,CL_0002062,CL_0002063,UBERON_0002299,UBERON_0002299,BTO_0000780,-
colon,A,-,-,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001159,BTO_0000269,BTO_0000581
Astro_cerebrum,CT,-,-,CL_0000127,CL_0000127,UBERON_0000955,UBERON_0000955,-,BTO_0001869
MDA-Pca-2b,CL,-,CLO_0007368,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0005050,BTO_0006743
PC_3,CL,CLO_0008395,CLO_0000079,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0001061,-
macrophages_IFNG,CT,-,-,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0000178,BTO_0000801,BTO_0000801
CluB_A,CT,-,-,CL_0000158,-,UBERON_0002048,-,-,-
PA-1,CL,CLO_0008350,CLO_0007968,CL_0000021,CL_0002068,UBERON_0000992,UBERON_0000992,BTO_0001591,BTO_0001187
Smooth Muscle Cells - Prostate donor1,CT,-,-,CL_1000487,CL_0002595,UBERON_0004243,UBERON_0001295,-,BTO_0005976
MM087_Primary_Melanoma,CT,-,-,CL_0000148,CL_0000148,UBERON_0001003,UBERON_0001003,-,-
SNU-398,CL,CLO_0009098,CLO_0052028,CL_0000182,CL_0002327,UBERON_0002107,UBERON_0000945,BTO_0003170,-
epidermoid carcinoma cell line:Ca Ski,CL,CLO_0002165,CLO_0002538,CL_1001575,CL_0000066,UBERON_0000002,UBERON_0001003,BTO_0003109,BTO_0003216
NT2-D1,CL,CLO_0008207,CLO_0003200,CL_0002248,CL_00000345,UBERON_0000473,UBERON_0002367,BTO_0000946,-
immature langerhans cells donor2,CT,-,-,CL_0000453,CL_0000579,UBERON_0002405,UBERON_0001003,BTO_0000705,BTO_0003790
A549_1,CL,CLO_0001601,CLO_0001601,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0000018,BTO_0000018
optic nerve donor1,A,-,-,CL_0002319,CL_0002319,UBERON_0009906,UBERON_0001945,BTO_0000966,BTO_0001453
Tracheal Epithelial Cells donor1,CT,-,-,CL_0000307,CL_0002328,UBERON_0003126,UBERON_0002185,BTO_0001388,BTO_0005565
AT1_G,CT,-,-,CL_0002062,CL_0002062,UBERON_0002299,UBERON_0002299,BTO_0000780,BTO_0001755
MDM,CT,-,-,CL_0000235,CL_0017005,UBERON_0000178,UBERON_0005090,-,-
CytoTrophob_3,A,-,-,CL_0000034,CL_0002651,UBERON_0000319,UBERON_0000002,BTO_0000322,BTO_00010707
Acute Myeloid Leukemia Cell,CT,-,-,CL_0000763,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0001545,BTO_0000063
peripheral_blood_mononuclear_cells,CT,-,-,CL_2000001,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0001025,BTO_0001043
iPS-DF-6.9,CL,CLO_0037308,CLO_0037274,CL_0002248,CL_0002248,-,-,-,-
Primary monocytes from?peripheral?blood,CT,-,-,CL_0000576,CL_0011020,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
CD8_T_cells,CT,-,-,CL_0000625,CL_0000625,UBERON_0002405,UBERON_0002405,BTO_0000289,BTO_0001766
MPAL2_T1_4,CT,-,-,CL_0000988,CL_0000988,UBERON_0000178,UBERON_0000178,-,-
Rh1,CL,CLO_0009878,CLO_0051608,CL_0002322,-,-,UBERON_0001150,BTO_0005378,-
fetal heart_PCW17_12570,A,-,-,CL_0002494,CL_0002494,UBERON_0000948,UBERON_0000948,BTO_0000562,BTO_0000280
BCBL-1,CL,-,CLO_0037460,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0002727,BTO_0003741
MOLM13_SIK3TQ,CL,CLO_0009848,CLO_0009846,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0004175,BTO_0002341
HDFhuman_dermal_fibroblasts,CT,-,-,CL_0002620,CL_0002620,UBERON_0002067,UBERON_0002067,BTO_0004419,BTO_0002849
U266_plasma_cell_myeloma,CL,CLO_0009457,CLO_0008043,CL_0000763,CL_0000945,UBERON_0000178,UBERON_0002331,BTO_0001594,BTO_0000971
HEE_human_epididymis_epithelial_cells,CT,-,-,CL_0000066,CL_1002547,UBERON_0004544,UBERON_0001269,-,-
insula adult pool1,A,-,-,-,CL_0002319,UBERON_0002022,UBERON_0002022,-,BTO_0000649
iPS-20b_Cell_Line,CL,CLO_0037308,CLO_0037327,CL_0002248,CL_0002248,-,-,-,-
HUDEP-2_WT,CL,-,-,CL_0000038,CL_0000038,UBERON_0012168,UBERON_0002371,-,-
GBM_R28,CL,-,-,CL_0002319,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
Fetal_eye,A,-,-,-,CL_0000096,UBERON_0000970,UBERON_0000970,BTO_0000439,-
HPAFII WT,CL,-,CLO_0007030,CL_1001599,CL_0000182,UBERON_0001264,UBERON_0001264,BTO_0003266,BTO_0002324
RL_R1446C_gRNA1,CL,CLO_0008828,"| Ontology | Identifier            |
|----------|-----------------------|
| CLO      | CLO_0008535           |
| CL       | CL_0000236            |
| UBERON   | UBERON_0000473        |
| BTO      | BTO_0004628           |

['CLO_0008535",CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000473,BTO_0003230,BTO_0004628
BI_CD4p_CD225int_CD127p_Tmem,CT,-,-,CL_0000813,CL_0000902,UBERON_0002405,UBERON_0002405,-,-
Aorta,A,-,-,-,CL_0002503,UBERON_0000947,UBERON_0002008,BTO_0000135,BTO_0000532
SK-N-BE_2_-C_naive_JQ1,CL,CLO_0009053,CLO_0009040,CL_0000031,CL_0000031,UBERON_0001016,UBERON_0001016,BTO_0004782,BTO_0002330
CD8_Effector,CT,-,-,CL_0001050,CL_0000906,UBERON_0002405,UBERON_0002405,-,-
Primary T helper naive cells from?peripheral?blood,CT,-,-,CL_0000898,CL_0000897,UBERON_0000178,UBERON_0000178,BTO_0005871,BTO_0005294
T778,CL,-,-,CL_0000057,CL_0000542,UBERON_0003693,UBERON_0000178,-,-
cord blood derived cell line:COBL-a untreated,CL,-,CLO_0020018,CL_0000988,CL_0000037,UBERON_0002331,UBERON_0002371,-,-
PEO1_ovarian_cystadenocarcinoma,CL,-,-,CL_0000066,CL_0011108,UBERON_0000992,UBERON_0000992,BTO_0005796,BTO_0004332
Megakaryocyte,CT,-,-,CL_0000556,CL_0000575,UBERON_0002371,UBERON_0002371,BTO_0000843,BTO_0000785
HCT116_Heterozygous_ARID1A-KO,CL,CLO_0003665,CLO_0003665,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,BTO_0001109,BTO_0001109
H3.3K27M_JN57,-,-,-,-,-,UBERON_0000955,UBERON_0000955,-,-
RL95-2_endometrial_adenosquamous_carcinoma,CL,CLO_0008830,CLO_0037055,CL_0002149,CL_0002149,UBERON_0001295,UBERON_0001295,BTO_0004491,-
foreskin keratinocyte_2,CT,-,-,CL_1001606,CL_1001606,UBERON_0001332,UBERON_0001332,BTO_0005481,BTO_0001284
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells,CT,-,-,CL_0000134,CL_0002435,UBERON_0003104,UBERON_0003611,-,-
EEC16,CL,-,-,CL_0000066,-,UBERON_0000992,-,-,-
Cardiomyo_6,CT,-,-,CL_0002494,CL_0002371,UBERON_0000948,UBERON_0000948,BTO_0003324,BTO_0003294
prostate adult pool1,A,-,-,-,CL_0002231,UBERON_0002367,UBERON_0002367,-,BTO_0001321
GM12871_male_B-cells,CL,CLO_0022828,CLO_0023702,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,BTO_0005008
NCI-H1975,CL,CLO_0008035,CLO_0008113,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0004824,BTO_0002397
RMS237,CL,-,-,CL_0000737,-,UBERON_0002036,UBERON_0001211,BTO_0001802,-
PATU8988,CL,CLO_0008383,-,CL_0000083,CL_00000816,UBERON_0001264,UBERON_0001264,BTO_0005191,-
CD14+CD16+ Monocytes donor3,CT,-,-,CL_0002397,CL_0001054,UBERON_0000178,UBERON_0000178,-,-
Olfactory epithelial cells donor2,CT,-,-,CL_0002167,CL_0000542,UBERON_0002268,UBERON_0001374,-,-
UCSD_Small_Intestine,A,-,-,CL_0002254,-,UBERON_0002108,UBERON_0001154,BTO_0000651,BTO_0000658
SUIT2_MTV,CL,CLO_0037114,-,CL_1001433,CL_0009241,UBERON_0000017,UBERON_0000014,BTO_0003493,BTO_0006176
cerebral meninges adult,A,-,-,CL_0002319,CL_0000148,UBERON_0003548,UBERON_0000594,-,-
PANC1_3,CL,CLO_0008381,CLO_0001942,CL_0000169,CL_0000168,UBERON_0001264,UBERON_0001264,BTO_0000304,BTO_0001268
A-549,CL,CLO_0001601,CLO_0001601,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0000018,BTO_0000018
CLB-GA,CL,-,-,CL_0000031,CL_0000553,UBERON_0001016,UBERON_0002371,-,-
Fetal_Intestine_Small,A,-,-,CL_0002254,CL_0002327,UBERON_0002108,UBERON_0002107,BTO_0000651,BTO_0001026
CD14+ monocytes - treated with Trehalose dimycolate (TDM) donor2,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
Kasumi-1,CL,CLO_0007069,CLO_0007065,CL_0000763,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0004136,BTO_0007088
CD4 Naive Primary 8pool,CT,-,-,CL_0000895,CL_0000894,UBERON_0002370,UBERON_0002370,-,-
Human Primordial Germ Cell,CT,-,-,CL_0000670,CL_0008024,UBERON_0000991,UBERON_0000477,-,BTO_0003590
H9_Derived_Neuronal_Progenitor_Cultured_Cells,CL,-,-,CL_0011020,CL_0011024,UBERON_0001016,UBERON_0001016,-,-
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_TNF_30M,CL,CLO_0004307,CLO_0004307,CL_0002618,CL_0002618,UBERON_0002331,UBERON_0002331,BTO_0001949,BTO_0001959
IMEC,CL,-,-,CL_0002327,-,UBERON_0000310,UBERON_0000992,BTO_0004896,-
H7-WT,CL,-,-,CL_0002322,CL_0002322,-,UBERON_0000922,BTO_0006061,-
V940,-,-,-,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,-,-
serous adenocarcinoma cell line:JHOS-2,CL,CLO_0051440,-,CL_2000063,-,UBERON_0000992,UBERON_0000992,-,-
pancreas_54y,A,-,-,-,CL_00001841,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0000679
primary_erythroblasts,CT,-,-,CL_0000765,CL_0000767,UBERON_0002371,UBERON_0002371,BTO_0001571,BTO_0000830
FW18,CL,-,-,CL_0009004,CL_0000076,UBERON_0000966,UBERON_0002048,-,-
glioma cell line:GI-1,CL,CLO_0050634,CLO_0050257,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
lung_fibroblasts,CT,-,-,CL_0002553,CL_0002553,UBERON_0002048,UBERON_0002048,BTO_0000764,BTO_0004421
ES derived mesoderm_day2,CT,-,-,CL_0000222,CL_0000223,UBERON_0000926,UBERON_0000083,-,BTO_0000216
stomach_3y,A,-,-,-,CL_0002177,UBERON_0000945,UBERON_0000945,BTO_0001307,BTO_0000714
MCF7_Invasive_ductal_breast_carcinoma_TAM,CL,CLO_0007606,CLO_0007606,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000093
CHLA-25,CT,-,-,CL_0001035,CL_0000031,UBERON_0002481,UBERON_0000945,-,-
Smooth Muscle Cells - Brachiocephalic donor3,CT,-,-,CL_0002589,CL_0002579,UBERON_0011368,UBERON_0012168,-,-
endometrial stromal sarcoma cell line:OMC-9,CL,CLO_0050888,CLO_0037146,CL_0002255,CL_0000076,UBERON_0001295,UBERON_0001264,-,-
Primary T helper 17 cells PMA-I stimulated,CT,-,-,CL_0000899,CL_0000901,UBERON_0002405,UBERON_0002370,BTO_0005655,-
Pituitary,A,-,-,CL_0000163,CL_0000499,UBERON_0000007,UBERON_0002204,-,BTO_0000913
melanocytes_BRAFV600E,CT,-,-,CL_0000148,CL_0000148,UBERON_0001003,UBERON_0001003,BTO_0000847,BTO_0001049
Pericytes_C,CT,-,-,CL_0000669,CL_0002598,UBERON_0002384,UBERON_0002469,BTO_0002441,BTO_0002584
Foreskin keratinocyte,CT,-,-,CL_1001606,CL_2002048,UBERON_0001332,UBERON_0001332,BTO_0005481,BTO_0002458
CD14+ monocytes - mock treated donor3,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
LPS141,CL,-,-,CL_0000136,CL_0000084,UBERON_0001013,UBERON_0000178,-,-
HepG2_shNS,CL,CLO_0003704,CLO_0003704,CL_0000182,CL_0000182,UBERON_0002107,UBERON_0002107,BTO_0000599,BTO_0000599
Smooth Muscle Cells - Brain Vascular donor1,CT,-,-,CL_0002590,CL_0002590,UBERON_0008998,UBERON_0002046,BTO_0004578,BTO_0005787
Muscle_Satellite_Cultured_Cells,CT,-,-,CL_0000594,CL_0002321,UBERON_0001134,UBERON_0001134,BTO_0005787,BTO_0005968
15242A,CL,-,-,CL_0000192,CL_1000497,UBERON_0000995,UBERON_0002113,-,-
eosinophil (VB),CT,-,-,CL_0000771,CL_0000775,UBERON_0000178,UBERON_0000178,BTO_0000399,BTO_0000994
CD4_TH1,CT,-,-,CL_0000545,CL_0000708,UBERON_0002405,UBERON_0000178,BTO_0001678,BTO_0001837
HSQ-89,CL,CLO_0050085,-,CL_0000076,CL_0002178,UBERON_0001707,UBERON_0001295,-,-
L1236_Hodgkin_lymphoma,CL,CLO_0037179,CLO_0037047,CL_0000542,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
transverse colon,A,-,-,-,CL_0011108,UBERON_0001157,UBERON_0001101,BTO_0000272,BTO_0000206
SaOS2_osteosarcoma,CL,CLO_0008947,CLO_000925,CL_0001035,CL_0001035,UBERON_0002481,UBERON_0002481,BTO_0000971,BTO_0001942
Matrix_Fibrob_1_C,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0002384,BTO_0000452,BTO_0001452
SET2,CL,-,-,CL_0000553,CL_0001035,UBERON_0002371,UBERON_0002481,-,-
leukophereses_p411,CT,-,-,CL_0000738,-,UBERON_0000178,UBERON_0000178,BTO_0000751,-
CD34_Progenitors_R2,CT,-,-,CL_0000038,CL_0000038,UBERON_0002371,UBERON_0002371,BTO_0004911,BTO_0000751
NCI-H1048,CL,CLO_0007979,CLO_0037045,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0005974,-
HuH-7,CL,CLO_0050850,CLO_0037110,CL_0000182,CL_0000182,UBERON_0002107,UBERON_0002107,BTO_0001950,BTO_0002032
endometrium,A,-,-,CL_0002149,CL_0002149,UBERON_0001295,UBERON_0000252,BTO_0001422,BTO_0001143
T_cell_B,CT,-,-,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0000782,BTO_0000023
WT 9-12_control_Nrf2_SFN,CL,-,-,CL_1000497,CL_0000082,UBERON_0002113,UBERON_0000178,-,-
ES-derived progenitors Pancreatic Progenitors 1 WT,CT,-,-,CL_0002351,CL_0011026,UBERON_0001264,UBERON_0001264,-,-
HAP1_WT,CL,-,CLO_0037288,CL_0000763,CL_0001015,UBERON_0002371,UBERON_0002315,-,BTO_0004844
Astrocyte - cerebral cortex donor3,CT,-,-,CL_0002605,CL_0002584,UBERON_0000956,UBERON_0000955,-,BTO_0000782
Fibroblast - skin dystrophia myotonica donor2,CT,-,-,CL_0002620,CL_0002435,UBERON_0001003,UBERON_0001003,BTO_0001255,BTO_0001255
acute lymphoblastic leukemia (T-ALL) cell line:HPB-ALL,CL,CLO_0003817,CLO_0008387,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0001952,BTO_0001533
hNSC,CT,-,-,CL_0000047,CL_0011020,UBERON_0001016,UBERON_0001016,BTO_0002881,BTO_0001029
K562_MYO1D_Hub_KO,CL,CLO_0007059,CLO_0001059,CL_0000763,CL_0000763,UBERON_0002371,UBERON_0002371,BTO_0000664,BTO_0000664
Osteobl,CT,-,-,CL_0000062,CL_0000062,UBERON_0002481,UBERON_0002481,BTO_0001593,BTO_0001629
BT245,CL,-,CLO_0025645,CL_0000031,CL_0000047,UBERON_0001016,UBERON_0000955,BTO_0005952,-
CLP_1_healthy,CT,-,-,CL_0000051,CL_0000056,UBERON_0002371,UBERON_0000178,BTO_0004731,BTO_0004601
limb,A,-,-,-,CL_0000159,UBERON_0002101,UBERON_0002220,BTO_0001492,BTO_0000762
MCF7_TET2WT-E2,CL,CLO_0007606,CLO_0007606,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000308
Brain hippocampus middle,A,-,-,CL_0002319,CL_0002319,UBERON_0002421,UBERON_0001094,BTO_0000601,BTO_0000779
A1A3,CL,-,-,CL_0002327,CL_0002061,UBERON_0000310,UBERON_0000945,-,-
mesenchymal precursor cell - cardiac donor4,CT,-,-,CL_0000134,CL_0000134,UBERON_0000948,UBERON_0000948,BTO_0003298,BTO_0003082
HUES48 cells,CL,-,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,-
Syn_vil_cytoTrophobs_5,CT,-,-,CL_0000034,CL_0000034,UBERON_0001987,UBERON_0002384,-,-
786-O_HIF2A,CL,CLO_0001486,CLO_0001762,CL_1000497,CL_1000497,UBERON_0002113,UBERON_0002113,-,BTO_0001606
