Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
CD8_H9RET,CT,-,CLO_0000015,CL_0000625,CL_0000067,UBERON_0002405,UBERON:0000000,BTO_0000289,BTO:0000179
NCI-H378_p8-15,CL,CLO_0008086,CLO_0000000,CL_0000082,CL:0000001,UBERON_0002048,-,-,obo:BTO_0001615
Neutrophils donor1,CT,-,CLO_0000057,CL_0000775,CL_0000235,UBERON_0000178,UBERON_0000023,BTO_0000130,BTO_0000123
SW872_TAZ_CAMTA1,CL,CLO_0009201,obo:CLO_0000178,CL_0000136,CL_0000001,UBERON_0002384,UBERON_0001000,BTO_0003743,obo:BTO_0005265
adenocarcinoma cell line:IM95m,CL,-,CLO_0000001,CL_0002178,CL_0000002,UBERON_0000945,UBERON_0002042,-,BTO:0000485
CD8_ab_T_CB,CT,-,CLO_0000001,CL_0000625,CL:0000001,UBERON_0000178,UBERON:0000015,BTO_0000289,BTO:0000317
Megakaryo_liver,CT,-,CLO_0000001,CL_0000556,CL_0000062,UBERON_0002107,UBERON_0002356,-,BTO:0000020
CMP CD4+_3,CT,-,CLO_0000001,CL_0000084,CL_0000862,UBERON_0000178,UBERON_0000461,-,BTO_0000131
Placenta_Amnion,A,-,CLO_0000057,-,CL_0000234,UBERON_0001987,UBERON:0000994,-,BTO:0000386
BJ,CL,CLO_0001980,CLO_0000001,CL_1001608,CL:0000001,UBERON_0001332,UBERON:0001331,BTO_0003807,BTO_0000001
RL95-2,CL,CLO_0008830,CLO_0000000,CL_0002149,CL_0000001,UBERON_0001295,UBERON:0000018,BTO_0004491,BTO:0004491
Human Embryonic Kidney Cell,CT,-,CLO_0000001,CL_1000497,CL_0000236,UBERON_0000922,UBERON_0005561,BTO_0002733,BTO:0000335
Y79,CL,CLO_0009709,CLO_0000001,-,CL_0000001,UBERON_0000966,obo:UBERON_2001899,-,obo:BTO_0001289
umbilical cord Fibroblast,CT,-,CLO_0000032,CL_0000057,CL:0000122,UBERON_0002331,UBERON_0005140,-,BTO:0000161
BA40,A,-,CLO_0000001,CL_0002319,CL_0000123,UBERON_0013573,UBERON_0000400,-,obo:BTO_0001614
mesothelioma cell line:Mero-84,CL,-,CLO_0000001,CL_0000077,CL_0000001,UBERON_0002048,UBERON_0000984,-,BTO:0000115
gm19240,CL,CLO_0027143,CLO_0000000,CL_0000236,CL_0000001,UBERON_0000178,UBERON:0000015,-,BTO:0005028
CD4+CD25+CD45RA- memory regulatory T cells donor3,CT,-,CLO_0000001,CL_0002678,CL:0000278,UBERON_0002405,UBERON_0000015,-,BTO_0000321
signet ring carcinoma cell line:NUGC-4,CL,CLO_0050789,CLO_0000001,CL_0002178,CL_0000001,UBERON_0000945,UBERON_0001009,BTO_0005917,BTO:0000490
Stomach Smooth Muscle,A,-,CLO_0000075,CL_0000192,CL_0000122,UBERON_0004222,UBERON_0002040,BTO_0001818,BTO:0000123
Skeletal Muscle Myoblast,CT,-,CLO_0000001,CL_0000056,CL_0000130,UBERON_0001134,UBERON_0006009,-,BTO:0000369
iPS_19.11,CL,CLO_0037308,CLO_0000056,CL_0002248,CL:0000001,-,UBERON_0001010,-,BTO_0001416
A549_dexamethasone_12h,CL,CLO_0001601,CLO_0000001,CL_0000082,CL_0000111,UBERON_0002048,UBERON_0000068,BTO_0000018,BTO_0004912
Adrenocortical_adrenal_8,CT,-,CLO_0000012,CL_0002097,CL_0000010,UBERON_0002369,UBERON_0002395,BTO_0005817,BTO:0000227
NPC_1,CT,-,CLO_0000001,CL_0011020,CL_0000001,UBERON_0001016,UBERON_0000955,-,obo:BTO_0002871
NPC_2,CT,-,CLO_0000001,CL_0011020,CL_0000001,UBERON_0001016,UBERON_0002100,-,obo:BTO_0001494
anaplastic large cell lymphoma cell line:Ki-JK,CL,-,CLO_0000056,CL_0000542,CL_0000001,UBERON_0000178,UBERON_0001000,-,BTO:0000001
H1 Derived Mesenchymal Stem Cells,CL,-,CLO_0000032,CL_0000134,CL:0000001,UBERON_0003104,UBERON_0006314,BTO_0003298,BTO:0001234
H1 Derived Neuronal Progenitor Cultured Cells,CL,-,CLO_0000048,CL_0011020,CL:0000001,UBERON_0000922,UBERON_0005112,-,BTO:0000336
Molt4,CL,CLO_0007825,CLO_0000178,CL_0000084,CL_0000001,UBERON_0000178,UBERON_0002106,BTO_0000873,obo:BTO_0000524
epithelial,CT,-,CLO_0000001,CL_0000066,CL_0000001,UBERON_0000483,UBERON_0000001,BTO_0000414,BTO_0000013
squamous cell carcinoma cell line:T3M-5,CL,-,CLO_0000115,CL_0000076,CL_0000001,UBERON_0002046,UBERON_0002048,-,BTO:0001234
SVOG3e_cells_Dox_12h_transduced with V5-FOXL2 C134W,CL,-,CLO_0000021,CL_0000501,CL_0000000,UBERON_0000992,UBERON:0001012,-,BTO:0001234
CRC_myeloid_2,CT,-,CLO_0000056,CL_0000763,CL_0000001,UBERON_0000178,UBERON:0002105,BTO_0000906,BTO:0000279
RPTEC,CT,-,CLO_0000001,CL_0002306,CL_0000123,UBERON_0004134,UBERON:0001018,BTO_0006154,BTO:0003060
CMP_BMP,CT,-,CLO_0000050,CL_0000049,CL_0000123,UBERON_0002371,UBERON_0000011,BTO_0004730,obo:BTO_0002632
du145,CL,CLO_0002840,CLO_0000001,CL_0002231,CL_0000001,UBERON_0002367,UBERON:0000015,BTO_0001332,BTO:0006280
leiomyoma cell line:10964C,CL,-,CLO_0007000,CL_0000192,CL_0000001,UBERON_0000995,UBERON:0002046,-,BTO:0000456
DAUDI,CL,CLO_0002708,CLO_0000045,CL_0000236,CL_0000234,UBERON_0000178,UBERON_0002352,BTO_0001561,BTO:0000001
NG108-15,-,-,CLO_0000001,-,CL_0000001,-,UBERON_0000015,-,obo:BTO_0001614
BE2C_DMSO,CL,-,CLO_0000001,CL_0000031,CL:0000001,UBERON_0000955,UBERON_0002100,BTO_0004782,obo:BTO_0001262
MDA-MB-231-Erbeta_E2_TNFa,CL,CLO_0007634,CLO_0000001,CL_0002327,CL_0000035,UBERON_0000310,UBERON:0001000,BTO_0000815,BTO:0006568
DHL-9,CL,-,CLO_00010389,CL_0000236,CL:0000000,UBERON_0000178,UBERON_0001234,BTO_0001617,BTO_0001234
ZR_75_1,CL,-,CLO_0000000,CL_0002327,CL:0000001,UBERON_0000310,UBERON:0001000,BTO_0003136,obo:BTO_0001614
U2OS_osteosarcoma_SHRCTR,CL,CLO_0009454,CLO_0000001,CL_0001035,CL_0000001,UBERON_0002481,UBERON_0002100,BTO_0001938,BTO:0000229
foreskin-keratinocyte-calcium2.5day,CT,-,CLO_0000010,CL_1001606,CL_0000123,UBERON_0001332,UBERON_0001110,BTO_0005481,BTO:0000056
caudate nucleus - adult donor10196,A,-,CLO_0000055,CL_0002319,CL_0000214,UBERON_0001873,UBERON_0002040,BTO_0000211,BTO:0000211
LNCaP_prostate_carcinoma_SIFOXA1_TNFA,CL,CLO_0007365,CLO_0000050,CL_0002231,CL_0000066,UBERON_0002367,UBERON_0002102,BTO_0001321,BTO:0000123
adrenal gland 54y,A,-,CLO_0000033,CL_0000150,CL_0000120,UBERON_0002369,UBERON_0001005,BTO_0000047,BTO:0000170
ESC,CT,-,CLO_0000001,CL_0002322,CL:0000001,UBERON_0000922,UBERON:0000015,BTO_0001086,BTO_0000012
Stromal_muscle,CT,-,CLO_0000142,CL_0000499,CL:0000621,UBERON_0005090,UBERON:0006122,-,BTO:0000346
NCI-H1963,CL,CLO_0008034,CLO_0000000,CL_0000082,CL_0000000,UBERON_0002048,-,BTO_0005976,obo:BTO_0001614
BIN-67_SMARCA4.T910M,CL,-,CLO_0000012,-,CL_0000001,UBERON_0000992,UBERON_0001019,-,obo:BTO_0001614
JR1 shCtrl,CL,-,-,-,CL_4023017,UBERON_0005090,UBERON_0006125,-,BTO_0000123
EndoC-BH1_human_pancreatic_beta_cell_line,CL,-,CLO_0000001,CL_0000169,CL_0000540,UBERON_0001264,UBERON_0002049,-,BTO:0000379
Burkitt's lymphoma cell line:RAJI,CL,CLO_0008734,CLO_0000001,CL_0000236,CL_0000070,UBERON_0000178,UBERON_0001000,BTO_0001154,BTO:0000423
retinoblastoma cell line:Y79,CL,CLO_0009709,CLO_0000050,-,CL_0000001,UBERON_0000966,UBERON_0001004,-,BTO_0000345
Colo205,CL,CLO_0002544,CLO_0000001,CL_0011108,CL_0000010,UBERON_0001155,obo:UBERON_0014795,BTO_0000179,obo:BTO_0002058
left ventricle_DCM_LV1262,A,-,CLO_0000012,CL_0002494,CL_0000122,UBERON_0002084,UBERON:0002045,BTO_0001629,BTO:0000015
Uterus,A,-,CLO_0000070,CL_0002149,CL_0000066,UBERON_0000995,UBERON_0001002,BTO_0001424,BTO:0000141
left ventricle_LV1215,A,-,CLO_0000077,CL_0002494,CL:0000108,UBERON_0002084,UBERON:0002102,BTO_0001629,BTO:0000123
Stromal_stomach,CT,-,CLO_0000011,CL_0000499,CL_0000212,UBERON_0000945,UBERON_0002044,-,BTO:0000310
ONE58,CL,-,CLO_0000001,CL_1000491,CL_0000123,UBERON_0000977,UBERON:0000000,-,BTO_0001958
mammary_epithelial_cells,CT,-,CLO_0000030,CL_0002327,CL_0000544,UBERON_0000310,UBERON_0002044,BTO_0004300,BTO:0000375
M0_VB,CT,-,CLO_0000001,CL_0000235,CL_0000000,UBERON_0000178,UBERON:0001000,-,obo:BTO_0001615
HASM2_Human_airway_smooth_muscle_2,CL,-,CLO_0000063,CL_0000192,CL:0000066,UBERON_0004225,UBERON_0002045,-,BTO:0000115
A549_0h_sciCAR,CL,CLO_0001601,CLO_0000001,CL_0000082,CL_0000115,UBERON_0002048,UBERON_0002100,BTO_0000018,BTO:0005238
JEG-3,CL,CLO_0007017,CLO_0000034,CL_0000066,CL_0000001,UBERON_0001987,UBERON_0002372,BTO_0002269,BTO_0000123
KM12SM,CL,-,CLO_0000001,CL_0011108,CL_0000012,UBERON_0001155,UBERON_0001234,-,BTO_0000123
786-O_empty_vector,CL,CLO_0001486,CLO_0037269,CL_1000497,CL:0000001,UBERON_0002113,UBERON_0000104,-,BTO:0000001
acute myeloid leukemia (FAB M7) cell line:M-MOK,CL,CLO_0051548,CLO_0000001,CL_0000553,CL_0000001,UBERON_0002371,UBERON:0000018,-,BTO:0000999
TC-797,CL,-,CLO_0000797,CL_0000076,CL_0000123,UBERON_0002370,UBERON:0008348,-,obo:BTO_0001614
A375,CL,CLO_0001582,CLO_0000001,CL_2000000,CL_0000001,UBERON_0001003,UBERON_0001000,BTO_0002806,BTO:0000123
U-937 DE-4,CL,CLO_0050122,CLO_0000001,CL_0000576,CL_0000001,UBERON_0000178,UBERON:0001001,BTO_0001412,BTO_0000123
T3M4 wt,CL,CLO_0050113,CLO_0000001,CL_0000083,CL_0000001,UBERON_0001264,UBERON_0001234,BTO_0002864,BTO_0000341
HepG2 hepatocellular carcinoma,CL,CLO_0003704,CLO_0000001,CL_0000182,CL_0000004,UBERON_0002107,UBERON_0002212,BTO_0000599,BTO:0000100
Myeloid_placenta,CT,-,CLO_0000075,CL_0000763,CL_0000001,UBERON_0001987,UBERON_0002102,BTO_0000906,BTO_0000385
MCF7_FASR,CL,CLO_0007606,CLO_0000001,CL_0002327,CL:0000064,UBERON_0000310,UBERON_0002106,BTO_0000093,obo:BTO_0001494
U-937,CL,CLO_0009465,CLO_0000001,CL_0000576,CL_0000001,UBERON_0000178,UBERON_0000015,-,BTO_0001487
Monocyte_1,CT,-,CLO_0000034,CL_0000576,CL:0000235,UBERON_0000178,UBERON_0002440,BTO_0000876,BTO_0000043
GMP1low_LS_BM1137,CT,-,CLO_0000001,CL_0000557,CL_0000001,UBERON_0002371,-,-,BTO:0001560
CLB-GA-control,CL,-,CLO_0000179,CL_0000031,CL_0000001,UBERON_0001016,UBERON_0001000,-,BTO:0003340
adult_dermal_fibroblasts,CT,-,CLO_0000054,CL_0002551,CL_0000067,UBERON_0002067,UBERON_0004254,BTO_0004419,BTO:0000100
DUCaP_prostate_carcinoma,CL,-,CLO_0000012,CL_0002231,CL_0000066,UBERON_0002367,UBERON_0002040,-,BTO:0000270
CD8donorC,CT,-,CLO_0000001,CL_0000625,CL_0000123,UBERON_0002405,UBERON_0000010,BTO_0000289,BTO:0000516
Inhibitory_neur_cerebrum_0,CT,-,CLO_0000012,CL_0000540,CL_0000120,UBERON_0000955,UBERON_0002100,-,BTO_0006071
MPAL2_T1_2,CT,-,CLO_0000001,CL_0000988,CL_0000001,UBERON_0000178,UBERON_0001001,-,obo:BTO_0001614
submaxillary gland adult,A,-,CLO_0000036,CL_0000151,CL_0000235,UBERON_0001736,UBERON_0002045,BTO_0001316,BTO:0000187
medulla oblongata adult pool1,A,-,CLO_0000001,CL_0002319,CL_0000123,UBERON_0001896,UBERON_0000012,BTO_0000041,BTO:0000222
left ventricle_DCM_LV1072,A,-,CLO_0000025,CL_0002494,CL_0000062,UBERON_0002084,UBERON:0002050,BTO_0001629,BTO_0005046
lung adenocarcinoma cell line:PC-14,CL,CLO_0008394,CLO_0000022,CL_0000082,CL_0000001,UBERON_0002048,UBERON:0001914,BTO_0002877,BTO:0000347
Mast cell donor4,CT,-,CLO_0000052,CL_0000097,CL:0000625,UBERON_0002405,UBERON_0002047,BTO_0000830,BTO:0000123
blood vessels,A,-,CLO_0000055,CL_0000115,CL_0000120,UBERON_0001981,UBERON_0002048,BTO_0001102,BTO_0000256
NCCIT_testicular_embryonic_carcinoma,CL,CLO_0007955,CLO_0000045,CL_0002248,CL_0000001,UBERON_0005051,-,BTO_0004180,BTO:0000337
293T_2_high,CL,CLO_0037372,CLO_0000123,CL_0002518,CL_0000001,UBERON_0002113,UBERON:0000001,BTO_0002181,BTO:0002719
CD4-positive helper T cell,CT,-,CLO_0000012,CL_0000492,CL:0000863,UBERON_0002405,UBERON_0007124,BTO_0002417,BTO:0000123
MDA-MB-453_breast_adenocarcinoma_DHT,CL,CLO_0007640,CLO_0000012,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0002102,BTO_0001908,BTO:0000649
JB6_Human_anaplastic_large_cell_lymphoma,CL,-,CLO_0000012,CL_0000542,CL_0000000,UBERON_0000178,UBERON_0000020,-,BTO_0000001
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_TNF_0M,CL,CLO_0004307,CLO_0000021,CL_0002618,CL_0000120,UBERON_0002331,UBERON_0002105,BTO_0001949,BTO_0000012
hN34_organoid,A,-,CLO_0000024,CL_0000083,CL_0000010,UBERON_0001264,UBERON:0005830,-,BTO_0000123
SK-N-MC_Askin_tumor_SHGFP_96H,CL,CLO_0009058,CLO_0000001,CL_0000031,CL_0000001,UBERON_0000955,UBERON:0002100,BTO_0002914,BTO:0000340
gm19238,CL,CLO_0027146,CLO_0000000,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0000000,-,BTO:0001913
Endothelial Cells - Umbilical vein donor1,CT,-,CLO_0000053,CL_0002618,CL_0000070,UBERON_0002066,UBERON_0002375,BTO_0004296,BTO:0000146
Penis_Foreskin_Fibroblast_Primary_Cells_skin01,CT,-,CLO_0000001,CL_1001608,CL_0000125,UBERON_0001332,UBERON_0002040,BTO_0002245,BTO:0000123
MPAL1_T1_2,CT,-,CLO_0000012,CL_0000988,CL:0000001,UBERON_0000178,UBERON:0001000,-,obo:BTO_0002871
subcutaneous adipocytes,CT,-,CLO_0000001,CL_0002521,CL_0000123,UBERON_0002190,UBERON_0001018,-,BTO:0000160
H1-NPC,CL,-,CLO_0000001,CL_0011020,CL_0000001,UBERON_0000922,UBERON_0000018,-,BTO:0005498
H3396_breast_carcinoma,CL,-,CLO_0000021,CL_0002327,CL:0000001,UBERON_0000310,UBERON:0001000,-,BTO:0000195
MCF-10A,CL,CLO_0007599,CLO_0000034,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0002100,-,BTO:0001939
CRL-7250,CL,-,CLO_0002412,CL_0000057,CL_0000000,UBERON_0002384,UBERON:0000015,-,BTO:0004020
CD4+ CD7- cells_CTCL1043,CT,-,CLO_0000001,CL_0000084,CL:0000237,UBERON_0000178,UBERON_0001000,-,BTO_0000375
WPMY-1,CL,CLO_0009628,CLO_0000001,CL_0002622,CL:0000123,UBERON_0002367,UBERON:0001002,BTO_0003708,obo:BTO_0001614
Esophageal Epithelial Cells donor1,CT,-,CLO_0000025,CL_0002252,CL:0000540,UBERON_0001043,UBERON_0002049,BTO_0006199,BTO:0000212
ps15-u2os-eto,CL,CLO_0009454,CLO_0000001,CL_0001035,CL:0000001,UBERON_0002481,UBERON:0002102,BTO_0001938,obo:BTO_0001614
small_intestine_1,A,-,CLO_0000067,CL_0002254,CL_0000120,UBERON_0002108,UBERON_0002043,BTO_0000651,BTO:0000173
Patient_x750N,-,-,CLO_0000001,-,CL_0000001,-,UBERON_0000465,-,obo:BTO_0005375
T24_1_low,CL,CLO_0009245,CLO_0037503,CL_1001319,CL_0000001,UBERON_0001255,UBERON:0000010,BTO_0001345,BTO_0001415
CD34 Erythroid cells_Don002,CT,-,CLO_0000039,CL_0000764,CL:0000232,UBERON_0002371,UBERON_0004735,BTO_0002731,BTO:0000065
Rectal_Mucosa.Donor_31,A,-,CLO_0000050,CL_0002253,CL_0000069,UBERON_0003346,UBERON_0002043,-,BTO:0000034
MHG,-,-,CLO_0000001,-,CL_0000001,-,UBERON:0002367,-,BTO:0004168
SW-13,CL,CLO_0009209,CLO_0000001,CL_1001601,CL_0000123,UBERON_0009753,UBERON:00035713,-,BTO:0004611
Adipocyte - subcutaneous donor3,CT,-,CLO_0000027,CL_0002521,CL_0000096,UBERON_0002190,UBERON_0001001,-,BTO:0000287
HPBALL,CL,CLO_0003817,-,CL_0000084,CL_0000001,UBERON_0000178,UBERON_0001234,BTO_0001952,BTO_0000123
BAE_lung_0,-,-,CLO_0000023,-,obo:CL_0000130,UBERON_0002299,UBERON_0002048,-,obo:BTO_0001416
tamoxifen_EC9,CT,-,CLO_0000032,CL_0002149,CL_0000001,UBERON_0001295,UBERON:0000010,-,BTO:0001428
A-375,CL,CLO_0001582,CLO_0000001,CL_2000000,CL_0000001,UBERON_0001003,UBERON:0000104,BTO_0002806,BTO_0000204
SK-BR-3_breast_adenocarcinoma_EGF,CL,CLO_0009034,CLO_0000123,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0001000,BTO_0002419,BTO:0000324
RCC_7860_Renal_cell_carcinoma,CL,CLO_0001486,CLO_0001000,CL_1000497,CL_0000066,UBERON_0002113,UBERON:0001000,-,BTO:0000085
HUES8 WT,CL,-,CLO_0000001,CL_0002322,CL_0000001,UBERON_0000922,UBERON:0000012,-,BTO:0001460
human_cardiac_fibroblasts-adult_atrial,CT,-,CLO_0000032,CL_0002548,CL_0000003,UBERON_0000948,UBERON_0001001,BTO_0003093,BTO:0000333
B-CPAP,CL,CLO_0001906,CLO_0000012,CL_0002257,CL_0000001,UBERON_0002046,UBERON:0001234,BTO_0004736,obo:BTO_0004324
Matrix_Fibrob_2_A,CT,-,CLO_0007000,CL_0000057,CL_0000001,UBERON_0002384,UBERON_0002046,BTO_0000452,BTO:0006367
Induced-regulatory-T-cells_DMSO,CT,-,CLO_0000123,CL_0000902,CL:0000012,UBERON_0002405,-,-,BTO:0000012
spinal cord - adult donor10196,A,-,CLO_0000050,CL_0002319,CL_0000120,UBERON_0002240,UBERON_0002102,BTO_0001279,BTO:0001279
esc-h1-3il,CL,CLO_0037281,CLO_0000012,CL_0002322,CL_0000001,UBERON_0000922,UBERON:0000000,BTO_0006080,BTO_0000001
Fetal intestine small,A,-,CLO_0000062,CL_0002254,CL_0000226,UBERON_0002108,UBERON_0001001,BTO_0000651,BTO_0000220
iPS-18 Cells,CL,-,-,CL_0002248,CL_0000001,-,UBERON_0001013,-,BTO_0000245
SF9402,CL,-,CLO_0000021,-,CL_0000001,UBERON_0000955,UBERON_0000012,-,obo:BTO_0001494
NKM-1,CL,CLO_0009850,CLO_0000001,CL_0000763,CL_0000112,UBERON_0000178,UBERON_0000011,-,BTO:0003310
IMR-90_senescent,CL,CLO_0006951,CLO_0000001,CL_0002553,CL_0000001,UBERON_0002048,UBERON:0002360,BTO_0001229,BTO_0000100
OPK,CL,-,CLO_0000001,CL_1000497,CL_0000001,UBERON_0002113,UBERON_0000011,-,obo:BTO_0001242
Macrophages_C,CT,-,CLO_0000053,CL_0000235,CL:0000235,UBERON_0000178,UBERON_0002376,BTO_0000801,BTO_0000194
416B,-,-,CLO_0000001,-,CL_0000001,-,UBERON:0001234,-,BTO:0003752
Brain_Germinal_Matrix,A,-,CLO_0000025,CL_0002319,CL:0000120,UBERON_0000955,UBERON_0001050,-,BTO_0000140
Parathyroid_adenoma,CT,-,CLO_0000077,CL_1001593,CL_0000123,UBERON_0001132,UBERON_0002055,-,BTO:0000499
SK-N-BE_2_-C_resistant_vehicle,CL,CLO_0009053,-,CL_0000031,CL_0007000,UBERON_0001016,UBERON:0001234,BTO_0004782,BTO_0000423
GM06170_fetal_skin_fibroblasts,CL,CLO_0023567,CLO_0000051,CL_0002620,CL_0000120,UBERON_0001003,UBERON_0002040,-,BTO:0000410
Pericytes_E,CT,-,CLO_0000052,CL_0000669,CL_0000242,UBERON_0002384,UBERON_00023616,BTO_0002441,BTO:0000034
U2OS_siNC,CL,CLO_0009454,CLO_0000001,CL_0001035,CL_0000001,UBERON_0002481,UBERON_0001000,BTO_0001938,obo:BTO_0002632
GBM29,CT,CLO_0003456,CLO_0000021,CL_0000125,CL_0000001,UBERON_0000955,UBERON_0001000,-,BTO_0000001
Club-F,CT,-,CLO_0000001,CL_0000158,CL_0000001,UBERON_0002048,UBERON_0005010,-,BTO:0002930
H1_Derived_Neuronal_Progenitor_Cultured_Cells,CL,-,CLO_0000010,CL_0011020,CL_0000001,UBERON_0000922,UBERON_0001950,-,BTO:0000320
Hs 132.T,CL,CLO_0003848,CLO_000132T,CL_0000057,CL_0000001,UBERON_0002384,UBERON_0001010,-,BTO:0003514
leiomyoma cell line:15425,CL,-,CLO_0000034,CL_0000192,CL_0000001,UBERON_0000995,UBERON:0002041,-,BTO:0000185
H9_Null+EZH2,CL,CLO_0003612,CLO_0000053,CL_0000084,CL:0000001,UBERON_0000178,UBERON:0000000,BTO_0001944,BTO_0000055
p7-CLL-patient_CD74,CT,-,CLO_0000039,CL_0000988,CL:0000001,UBERON_0000178,UBERON_0002101,-,BTO:0000424
Im-GCT-3504_G34W-repair_WT_4C7,CT,-,CLO_0000012,-,CL_0000001,UBERON_0002481,UBERON:0000061,-,obo:BTO_0002332
H1-ESC,CL,CLO_0037281,CLO_0000050,CL_0002322,CL:0000001,UBERON_0000922,UBERON_0000010,BTO_0006080,BTO:0002252
RS4_11_DMSO_4h,CL,CLO_0008883,CLO_0000001,CL_0000945,CL_0000001,UBERON_0002371,UBERON_0001000,BTO_0004505,obo:BTO_0001614
Bone Marrow Derived Cultured Mesenchymal Stem Cells,CT,-,CLO_0000001,CL_0002540,CL:0000122,UBERON_0002371,UBERON_0001000,-,BTO:0000012
H69_TGF beta_16h_1,CL,CLO_0008105,CLO_0000011,CL_0000082,CL_0000000,UBERON_0002048,UBERON_0001000,BTO_0003022,BTO_0000001
D54,-,-,CLO_0030708,-,CL:0000001,-,UBERON:0000123,-,BTO:0000294
nucleus accumbens adult pool1,A,-,CLO_0000012,CL_0000540,CL_0002010,UBERON_0001882,UBERON_00000224,BTO_0001862,BTO:0000289
MOLT-4,CL,CLO_0007825,CLO_0000178,CL_0000084,CL_0000001,UBERON_0000178,UBERON_0002105,BTO_0000873,obo:BTO_0000524
CCLP1,CL,-,CLO_0000001,CL_0000068,CL:0000001,UBERON_0002394,UBERON_0001000,BTO_0002933,obo:BTO_0002871
Megakaryo_adrenal,CT,-,CLO_0000025,CL_0000556,CL_0000123,UBERON_0002369,UBERON_0002385,-,BTO:0000049
MM1S,CL,CLO_0037203,CLO_0000001,CL_0000945,CL_0000001,UBERON_0000178,UBERON:0000010,BTO_0003933,obo:BTO_0002871
Chondrocyte - de diff donor1,CT,-,CLO_0000012,CL_0000138,CL_0000066,UBERON_0002418,UBERON_0002045,BTO_0000249,BTO:0000123
1_H1_ESCs_with_99_fibroblsat,CL,CLO_0037281,CLO_0000032,CL_0002322,CL_0000011,UBERON_0000922,UBERON:0000000,BTO_0006080,BTO_0000001
UCLA1-hESCs,CL,-,CLO_0000001,CL_0002322,CL_0000001,UBERON_0000922,UBERON_0002104,-,BTO:0000012
chronic lymphocytic leukemia (T-CLL) cell line:SKW-3,CL,CLO_0009068,CLO_0000030,CL_0000084,CL_0000001,UBERON_0000178,UBERON_0001017,BTO_0006057,BTO:0000227
aortic_adventitial_fibroblasts,CT,-,CLO_0000034,CL_0002547,CL:0000123,UBERON_0007240,UBERON_0002041,BTO_0005640,BTO:0000256
L826,-,-,CLO_0000001,-,CL_0000001,-,UBERON:0000022,-,BTO:0000123
HCC1954_Parental,CL,CLO_0003647,CLO_0000064,CL_0002327,CL_0000001,UBERON_0000310,-,BTO_0005368,BTO:0005368
Endothelial Cells - Aortic donor0,CT,-,CLO_0000045,CL_0002544,CL:0000123,UBERON_0000947,UBERON_0002044,BTO_0003245,BTO:0000096
MCF7_WS8_cells,CL,-,CLO_0000012,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0000063,-,BTO_0000355
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02,CT,-,CLO_0000035,CL_1001606,CL_0000003,UBERON_0001332,UBERON_0002040,BTO_0005481,BTO:0000270
M112,CL,-,CLO_0000123,CL_0001035,CL_0000123,UBERON_0002481,UBERON:0000010,-,BTO:0002038
NH-A_Astrocytes,CT,-,CLO_0000022,CL_0000127,CL_0000235,UBERON_0001017,UBERON_0002402,BTO_0000099,BTO:0000371
SET2_Adult_acute_megakaryoblastic_leukemia_Homo_Sapiens,CL,-,CLO_0000060,CL_0000553,CL_0000066,UBERON_0002371,UBERON_0002046,-,BTO:0000297
CD8_EM_healthy,CT,-,CLO_0000001,CL_0000625,CL:0000610,UBERON_0002405,UBERON_0002100,BTO_0000289,BTO:0000450
CD34_bone_marrow_cell-derived_erythroid_progenitors,CT,-,CLO_0000056,CL_0000038,CL:0000635,UBERON_0002371,UBERON_0005016,-,BTO:0000277
prostate_cancer,CT,-,CLO_0000055,CL_0002231,CL_0000066,UBERON_0002367,UBERON_0002041,BTO_0001130,BTO:0000277
OCI_LY7,CL,-,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0000000,BTO_0006414,obo:BTO_0005265
acute myeloid leukemia,CT,-,CLO_0000012,CL_0000763,CL_0000015,UBERON_0000178,UBERON_0001000,BTO_0001545,BTO:0000217
GBM03,CT,CLO_0003456,CLO_0000012,CL_0000125,CL:0000001,UBERON_0000955,UBERON_0007127,-,obo:BTO_0001262
hMSC,CT,-,CLO_0009238,CL_0000134,CL_0000018,UBERON_0002371,UBERON_0007034,BTO_0003298,BTO:0002715
fetal-kidney-16w,A,-,CLO_0000031,CL_1000497,CL_0000122,UBERON_0002113,UBERON_0002103,BTO_0000671,BTO:0000364
PBMC_Rep1-CD34,CT,-,CLO_0007013,CL_2000001,CL:0000787,UBERON_0000178,UBERON:0000010,-,BTO:0005066
Th17-IL-10- Day 0,CT,-,CLO_0000025,CL_0000899,CL_0000012,UBERON_0002405,UBERON:0001015,BTO_0005655,BTO:0003465
DND41,CL,CLO_0009834,-,CL_0000084,CL_0000001,UBERON_0000178,UBERON:0001234,-,BTO:0005238
BI_CD4p_CD25-_Il17p_PMAstim_Th17,CT,-,CLO_0000001,CL_0000899,CL:0000001,UBERON_0002405,UBERON:0001000,BTO_0005655,BTO:0000001
MEP,CT,-,CLO_0000001,CL_0000050,CL_0000001,UBERON_0002371,UBERON_0001001,-,obo:BTO_0001533
